,comments,pub_dates,like_Counts
54,"This movie should be named Dance Overdose. If you make a movie on Dance it doesn't means that there should be a song and Dance every 5 minutes. Here characters are dancing on everything thing like Virat Kohli gets out... dance, Virat hits a four ....dance, India wins the match... Dance battle.

Story is obviously now good but I liked the message they tried to gave.  Varun Dhawan acts and dances really well but Shraddha fails to impress in dancing among such dancing figures. Every other dancer was as brilliant as they are on reality show. Prabhu Deva has done his part brilliantly. If you are a fan of the Bollywood glamour, than Nora Fatehi will definitely impress you with her sexy moves but her character hasn't got much to do than dance. Aparshakti Khurana is the emotional core of the movie. He should have gotten much more strong character.",2020-04-01T10:04:03.000Z,0
55,Yaar ab ise hd quality meinupload v Kar do bor ho gyii Hun is lockdown se 🤦🤦,2020-04-01T08:35:32.000Z,0
56,Yaar ab ise hd quality meinupload v Kar do bor ho gyii Hun is lockdown se 🤦🤦,2020-04-01T08:35:29.000Z,0
57,My favourite song,2020-04-01T08:29:34.000Z,0
58,Wow love this😍😍😍😍😍😍,2020-03-31T11:36:58.000Z,0
59,Wao it's a block bluster movie love it,2020-03-31T11:10:10.000Z,0
60,Hit like for sushant khatri as  Chhotu character 🙏,2020-03-31T09:40:04.000Z,0
61,Bahut hi badi wahiyaaat movie,2020-03-31T09:39:25.000Z,2
62,Very good,2020-03-31T08:33:34.000Z,0
63,barun dawan gunda chore daku ed8,2020-03-31T05:28:13.000Z,1
64,Pallab Mondal,2020-03-31T04:45:26.000Z,0
65,Very good movie,2020-03-30T11:15:37.000Z,0
66,"1:53 wala scene hai picture me ??🤔🤔
Q ki me abhi tak 3 baar dekh chuki hu mujhe to nai dikha ....☹☹☹☹",2020-03-30T08:06:59.000Z,1
67,1:53 orginal movie ma ay seen niay tha,2020-03-30T05:14:23.000Z,0
68,Varun D+ Prubhu D+. Remo D{ 3D},2020-03-29T19:25:08.000Z,0
69,Ha t-series you cut a scene 1:57 varun duwhan this scene in trailer and this is not in movie,2020-03-29T13:14:56.000Z,0
70,Some seence that are shown in trailer but not in the flim,2020-03-29T11:21:01.000Z,0
71,"Watched d movie...About the final performance ( climax), the opponents ( Royals) were far far better than streetdancers...Still, these drama happens again and again.... the only gud factor about d movie is Nora fatehi's performances...OMG!!!",2020-03-29T10:40:46.000Z,1
72,Miss you danish bhai,2020-03-29T09:01:01.000Z,0
73,Kolkata 368 barakholaa kalikapur sardarpara,2020-03-29T05:49:08.000Z,0
74,Pravu Nora shraddha Varun come to my house,2020-03-29T05:47:45.000Z,0
75,The only thing good about this movie is it’s songs,2020-03-28T23:53:19.000Z,27
76,Where the hell is the fight scene between Varun and Marc as shown in the trailer. Not only this there r many more scenes not shown in the movie,2020-03-28T21:33:05.000Z,0
77,Very nice movie  in the Bollywood,2020-03-28T12:40:47.000Z,1
78,Love love,2020-03-28T09:51:48.000Z,0
79,i just watched street dancers 3d but i couldn't find the scene which i saw somewhere that shraddha k says to varun d that are you flurting and he kisses her on her cheeck where was it,2020-03-28T09:31:42.000Z,0
80,If someone who is gonna watch the movie plz don’t watch this trailer,2020-03-28T05:25:45.000Z,4
81,Ami jaan kehti thii...,2020-03-28T04:25:04.000Z,0
82,Where is the fight sequence in the movie,2020-03-27T20:29:01.000Z,0
83,SO technically its ABCD3 XDDD,2020-03-27T18:25:06.000Z,0
84,Owsm movie bawa.... I love it ....owsm story....10000000000 % point's....an 10000000000 likes from me,2020-03-27T15:51:00.000Z,1
85,Yeh 1:53 scene movie meh nahi hai✖,2020-03-27T14:08:47.000Z,0
86,Paindu,2020-03-27T13:18:10.000Z,0
87,Very nice song video garmi song illegal weapon and ladi Lahore di and muqabla,2020-03-27T06:49:46.000Z,0
88,1:53 ye scene toh movie me dikha hi nahi,2020-03-26T21:10:02.000Z,0
89,"1:53 👊🤨
Mujhe ye scene movie me nhi dikha 🤔",2020-03-26T18:29:18.000Z,0
90,Good,2020-03-26T04:42:55.000Z,0
91,Good,2020-03-26T04:42:55.000Z,0
92,why are they so old?,2020-03-25T13:56:00.000Z,0
93,Varun Dhawan ke badle tiger srof ko rakhe to,2020-03-25T05:53:02.000Z,0
94,"Honestly I was never a fan of 💃 movies but Dam this was good everyone was just amazing khass kar ki punit, salman, Brown guy wala😂, THE popping girl and raghav this is definitely a MUST watch movie",2020-03-25T05:00:56.000Z,0
95,"Street dancer movie best scene ever

https://youtu.be/y9vGchqidT0",2020-03-24T05:19:13.000Z,0
96,"The scene in trailer 1:52, 2:12 and 2:35 are not in the movie.",2020-03-24T00:07:24.000Z,0
97,lol! they show champions trophy final pak vs india aur wo match india  buray tarikay sai haratha lakin har bardast nahi hoti to unhonnay final bhi india ko jetwadiay lanat,2020-03-23T21:57:37.000Z,0
98,Amazing movie.. So inspirational and this really shows people that they should give back to people. Awesome dance steps and amazing acting shraddha and varun❤✨🔥,2020-03-23T19:54:34.000Z,0
99,2:36 and 2:37,2020-03-23T16:55:59.000Z,1
100,Prabhudeva is a best dance 💜💝💝💝,2020-03-23T15:19:20.000Z,0
101,Lund mera,2020-03-23T12:36:16.000Z,0
102,"Are data TT

so",2020-03-23T12:11:15.000Z,0
103,D'souza ek great dancer ye uske kisne bataya mein uska address dhundh raha hoon,2020-03-23T10:31:19.000Z,0
104,oh bhai kabi br koi muslim larki kise hindu se shadi ni kr sakti yaad rakna aisa sirf filmoo my hota,2020-03-22T15:05:37.000Z,0
105,SO SUPPER,2020-03-22T07:35:48.000Z,0
106,Street dancer movie .....storyless boring movie ....my rating 3/10,2020-03-22T04:52:18.000Z,0
107,Good,2020-03-22T01:38:07.000Z,0
108,❤❤❤,2020-03-21T22:50:50.000Z,0
109,"https://youtu.be/m7OvzfeibeA
Street dancer fan made trailer",2020-03-21T21:22:20.000Z,0
110,Prabhu Sir Aur Aapar Shakti Khurana Ka Kaaam Best Tha Baaki Movie ok ok thi,2020-03-21T17:42:57.000Z,0
111,bakwas duplicate borring remake 100 bar bani hai kya dekhna remake,2020-03-21T17:30:08.000Z,0
112,fucking story😆,2020-03-21T15:19:41.000Z,0
113,"After watching the movie where is the fight scene between ""Varun Dhawan and Marc"".
Also where is the ""Sip Sip and Hindustani"" song????",2020-03-21T12:31:10.000Z,44
114,Step up kaa nakal...woo bhi vakwas wala,2020-03-21T11:51:10.000Z,0
115,Kya tatti movie hsi ye 😂,2020-03-21T09:55:53.000Z,0
116,My_Love_Movie_Street_Dancer_3D_Movie_I_Lovie_Movie___,2020-03-21T07:35:42.000Z,0
117,इतना भी मस्त फ़िल्म नही है ....,2020-03-21T07:23:20.000Z,0
118,Hiii rashii,2020-03-21T06:52:44.000Z,0
119,Nora Fatehi is love! I'm like obsessed with her 😍,2020-03-21T04:29:25.000Z,0
120,The first part was superb jbse ye actor and actress ko liya hai faltu hi movie ban rahi hai i mean varaun and shradhaa both are not even a dancer fir bhi sbse aage rakhna hai dono ko and puneet ko movie me lete hi kyu ho jb kaam karwana hi ni hota hai! Standard neeche hi girta jara hai,2020-03-21T02:26:33.000Z,0
121,How many r u after watching movie in prime video,2020-03-20T13:18:36.000Z,1
122,"East or west 
Varun dhawan is the best 
☺☺☺☺",2020-03-20T12:50:45.000Z,0
123,Mera Hindustan,2020-03-20T12:08:05.000Z,1
124,Baap baap hota h prabhudeva,2020-03-20T11:23:24.000Z,0
125,Did anyone see a fight scene,2020-03-20T10:34:12.000Z,0
126,Backwas,2020-03-20T10:04:28.000Z,0
127,"Today the movie comes in hd print.
The link is under.
https://desiremovies.kim/street-dancer-3d-2020-hindi-1080p-720p-480p-web-hdrip-x264-aac-dd-5-1-esubs-2-7-gb-1-3-gb-400-mb/",2020-03-20T03:35:39.000Z,0
128,I saw the Film a very good message for both countries. Fantastic,2020-03-20T00:15:25.000Z,2
129,Outstanding this the third  part of ABCD2,2020-03-19T18:57:30.000Z,0
130,Like for Shradha Kapoor 👍👍👍,2020-03-19T17:40:40.000Z,0
131,Hum log kabhi ek nahi hosakte,2020-03-19T09:25:12.000Z,0
132,Bute,2020-03-18T10:40:06.000Z,0
133,Ye mirasioo Waly Kaam Ap logo ke hai Beta.. Hm Jang Me ladnyy wali Qoum se Hai Jaa Pra Mar...😎😎😎,2020-03-17T18:39:04.000Z,1
134,I love you varun dhawan,2020-03-17T14:37:20.000Z,0
135,super,2020-03-17T04:07:09.000Z,0
136,"🔥 
 This movie is awesome. 
 1:26 🧡❤ 
   👇 👇 👇 👇💗",2020-03-16T17:49:39.000Z,0
137,I like dance my favourite song,2020-03-15T11:17:56.000Z,0
138,Bahi Jo bhi ye padh Raha Hain na jara gor se suna ye  film Maine dekhi  bahi maa kasam kehe Raha Hu jab bas me  Wala seen aayega na jhooth Kyu bola ye Wala Rona aajayega jo banda ye bolta hai na ye wo sardaar hota Hain banda police ke dar ke maare apne Baal katva leta Hain batao bahi koi sardaar apne Baal katva ta Hain per us bande ne majburi me katvaye please aap ye movie dekhiye aur mujhko bataeye is film ko dekh Kar Rona aajayega jayega,2020-03-14T16:47:48.000Z,1
139,"Guys,also listen Arijit's song Dua karo fron the same film,here's the link-https://youtu.be/3mBpgxzAn6E",2020-03-14T16:24:47.000Z,0
140,😀😀😀😀😀,2020-03-14T11:33:04.000Z,1
141,Kaaas is movie me suno gour se duniya walo song hota superhit hoti,2020-03-14T10:47:29.000Z,0
142,street dancer 3D songs favourites,2020-03-14T08:42:40.000Z,0
143,Finally *Dekh Liya * street Dancer * literally I loved it 🔥,2020-03-14T07:19:33.000Z,4
144,https://youtu.be/gwwRTrqWf8Y street dancer 3 review,2020-03-13T10:36:02.000Z,0
145,"Hey! I think bollywood has done something new this time!





Just Kidding, you know that very well.....",2020-03-13T09:42:00.000Z,0
146,you are best  in India,2020-03-12T08:15:23.000Z,0
147,En Argentina saldrá????🙄,2020-03-11T16:37:25.000Z,0
148,Yah gana yah gana to Bahut Mast Hai,2020-03-10T12:43:38.000Z,0
149,"Dear India and Indians,
You are amazing dancers. We can never win against you in the Field of dance at the present times. Or maybe dancers in our country don't get a good exposure.  Period.",2020-03-09T18:23:06.000Z,0
150,เสียดายพอมาถึงไทยแล้วเอาไปฉายแต่พัทยาที่เดียว อิสลามที่อยู่ตามต่างจังหวัดเลยอดดู อดดู 2 เรื่องนี้แล้ว,2020-03-09T17:03:54.000Z,1
151,Are they all wearing pubg costumes?🤔,2020-03-09T10:59:57.000Z,1
152,Hello dear jld aao,2020-03-08T23:24:28.000Z,0
153,"Agali bar agar muqable Ka man ho na to kuch nya karana thike . Ok saying about to girls and sharda Kapoor Is india ' s 1 st numbar heroyie and also about that konsihi bhi ekk step karke dikho par step 1 number honi uske samne 1000 bhi kam badege . 
 Well done street dancer",2020-03-07T15:53:58.000Z,1
154,Movie Dekhne Mein To maja aaega,2020-03-07T07:14:31.000Z,1
155,shraddha kapoor's look in this movie <3 <3,2020-03-06T09:29:40.000Z,0
156,Street ka seen toh dikha do sir😁,2020-03-06T06:03:16.000Z,0
157,Mast,2020-03-05T06:58:54.000Z,1
158,Such a disgrace to the true street form styles.,2020-03-04T15:35:00.000Z,0
159,Isma fight nhi dekhaya hai kyu nhi dekha ya hai.....?,2020-03-04T14:58:33.000Z,0
160,S,2020-03-04T11:55:40.000Z,0
161,Prabhu D + Remo D + varun D = 3D 😄😄🤣🤣🤣🤣🤗🤗🤣😉😉😂,2020-03-04T06:00:02.000Z,2
162,number 1 trailer street dancer 3D,2020-03-03T01:40:02.000Z,0
163,"Dont bring indopak in dance, its for happyness not for fight, km se km dance ko to baksh do chutiye directro producero",2020-03-02T13:18:28.000Z,0
164,Shshhs,2020-03-02T13:17:45.000Z,1
165,the one move reminds me of THE KINGS,2020-03-02T10:44:49.000Z,1
166,"🔥🔥🔥🔥🔥 
 Big love for T-SERIES i love u ❤️❤️💖💖😍😍 
 0:34 ❣ 
  👇 👇💝",2020-03-01T20:33:43.000Z,2
167,WHO love shradha,2020-03-01T14:24:49.000Z,1
168,bohot acchi movie hai,2020-02-29T02:24:34.000Z,0
169,"🔥 
 Like if u like T-Series 
 1:48 💟💓💜 
  👇👇👇👇👇🔥",2020-02-28T21:36:58.000Z,0
170,New movie,2020-02-28T15:21:54.000Z,0
171,Who think this should  be ABCD 3 ?,2020-02-27T15:31:50.000Z,0
172,what is this comparing to malang??,2020-02-27T13:50:55.000Z,0
173,Good Movie,2020-02-27T10:44:01.000Z,1
174,Where is nora in the film  😒😒,2020-02-27T10:37:15.000Z,0
175,क्या आप पैसे कमाना चाहते हैं रियल मे 8764610782 पर सम्पर्क कर सकते हैं,2020-02-27T02:25:15.000Z,1
176,Bohemia,2020-02-26T19:48:48.000Z,0
177,This is what happened with Race aswell. Race 1 was alright. Like ABCD. Race 2 was realllyyy good and an improved race. Like ABCD 2 it was better. Then race 3. They messed up with the songs and the story of the movie. Just. Like. Street. Dancer. 3D.,2020-02-26T16:50:42.000Z,0
178,ABCD-best story   ABCD-best songs    Street dancer-best movies,2020-02-26T08:03:36.000Z,0
179,Fantastic,2020-02-25T08:01:01.000Z,1
180,Super movie,2020-02-25T08:00:50.000Z,1
181,"I watched the movie because i miss Punit, Dharmesh, Ragav, and Salman's dance..they used to be my fav contestant in Dance India Dance😊",2020-02-23T19:35:32.000Z,0
182,"One of the best movie
Love it!!!♥️
Nd varshra's chemistry is beyond comprehension 😍😍",2020-02-23T16:09:07.000Z,1
183,Super,2020-02-23T09:08:13.000Z,0
184,Im Not looking this  teams Shusant and wild ripperz,2020-02-23T08:49:13.000Z,0
185,Sikh muslim,2020-02-22T16:56:47.000Z,0
186,Jo desh se Pyaar karta hai vo Ek like Kare🇮🇳🇮🇳,2020-02-22T11:33:06.000Z,4
187,Nice trailer aag laga degi ye movie,2020-02-22T03:10:17.000Z,0
188,You tube mai kab aaiga ye movie,2020-02-21T19:29:19.000Z,0
189,Do you likd dance ?,2020-02-21T10:55:35.000Z,0
190,Rule no.1:never be number 2,2020-02-21T09:46:51.000Z,0
191,Why bollywood dont upload 3d movies in 3d print on net..... 🤛🤛🤛🤛😤😤😤😤😤😤😤,2020-02-21T04:31:57.000Z,0
192,1.53 this scene was also not there in the movie,2020-02-20T13:08:28.000Z,0
193,Boss D k,2020-02-19T13:01:01.000Z,0
194,Why are people hating this movie sm 🤨🤨🤨,2020-02-19T12:04:57.000Z,0
195,Jaldi se movie dalo YouTube par 😍,2020-02-19T10:59:25.000Z,4
196,I am a dancer plz check out,2020-02-19T09:23:57.000Z,0
197,"Chi be, sale sab gaane remake krke rkhe h. Kuch to mehnat karo",2020-02-19T08:08:45.000Z,0
198,Iss baar to India jeetega na??,2020-02-19T01:22:55.000Z,0
199,True!!!!!!!!!!!!,2020-02-18T20:48:24.000Z,0
200,Sub: MadErgon,2020-02-18T16:21:45.000Z,1
201,"Watch krk review of this movie
😂😂😂😂",2020-02-18T16:02:05.000Z,0
202,I am big fan of this movie😍😍😍😍😍😍😍😍😍😍,2020-02-18T14:37:24.000Z,0
203,"This trailer reminds me a bit of D3.. Dancing, fight between two groups, dance competition..",2020-02-18T14:21:27.000Z,1
204,Super,2020-02-17T19:56:17.000Z,0
205,Mile sur street dancer 3d full video song realse,2020-02-17T08:50:53.000Z,0
206,"Ok but, what's the role of Nora over here?",2020-02-17T07:14:20.000Z,0
207,🙏🙏🙏🙏❤💕🌹🌹💐💐🌹💕❤❤💕🌹🌹💐💐🌹🌹💕❤❤💕🌹💐,2020-02-17T06:29:33.000Z,0
208,Nice song,2020-02-17T06:08:25.000Z,1
209,Nice,2020-02-17T05:21:19.000Z,1
210,Wow yaar,2020-02-16T22:13:31.000Z,1
211,Just awesome yaar,2020-02-16T22:13:25.000Z,1
212,I like her picture,2020-02-16T11:14:18.000Z,0
213,3 mistake,2020-02-16T10:19:07.000Z,0
214,"I wish in next dancing  movie they should take  
Tiger =like  
Varun = comment",2020-02-16T06:14:49.000Z,2
215,NAAGIN IS BEST,2020-02-15T14:59:02.000Z,0
216,I'd S kamal kumar kumar kumar kumar kumar kumar kumar kumar kumar kumar kumar 6😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😁😁😁😁😁😁😁😁,2020-02-15T14:30:31.000Z,0
217,I like this trailer,2020-02-15T13:20:51.000Z,0
218,Onk nc movie,2020-02-15T09:07:01.000Z,0
219,Bakwas,2020-02-14T20:30:40.000Z,1
220,"Behenchod Bollywood showing India in wrong light, kb se UK ki immigrants issue India ki wazah se hui? Mc",2020-02-14T17:00:15.000Z,0
221,In thumbnail varun looks like rajkumar rao check out,2020-02-14T15:35:37.000Z,4
222,Thank you so much for 92k dislikes ♥️♥️😂,2020-02-14T15:21:34.000Z,0
223,Movie sab ki faar ki rakh degi dekhna..,2020-02-14T08:46:55.000Z,0
224,😂🤣🤣,2020-02-14T08:04:31.000Z,0
225,Waw nora professionnel in all dance i love her💔🇨🇦♥️,2020-02-14T00:10:13.000Z,0
226,Ya movie b pk k against bni ha. Real ma ap pk ka p bi bigar nai skty. Agr yaqeen nai ha to apny abhi-nandan say he puch lo,2020-02-13T19:02:01.000Z,0
227,Nice,2020-02-13T14:14:24.000Z,0
228,Who are after watching the movie,2020-02-13T13:24:54.000Z,3
229,Picture hit aahe,2020-02-13T10:33:00.000Z,0
230,Did Varun learn dancing from David..?,2020-02-13T08:23:51.000Z,0
231,"Varun Dhawan is now super star not because of his father David Dhawan, he is genuine actor and his action always being smooth and exact.",2020-02-12T20:24:28.000Z,14
232,1:53 wala scene hai hi nhi movie me🙁 or 2:36 wala bhi nhi hai😅,2020-02-12T18:31:41.000Z,0
233,"just for  sick of money you people use country name  ,, ungli kro lhkn fr hand brdash be krna",2020-02-12T17:51:14.000Z,0
234,srip dosti,2020-02-12T17:19:09.000Z,0
235,hi,2020-02-12T17:18:36.000Z,0
236,Daranak song video,2020-02-12T15:00:01.000Z,0
237,This movie released?,2020-02-12T10:34:24.000Z,0
238,oosam 🤩🤩🤩,2020-02-12T10:30:44.000Z,0
239,super hero movie  kab aeyge,2020-02-12T09:57:26.000Z,0
240,ashie flims banie chahiya jou ind nd pak ko millia I am kashmiri nd I also want this,2020-02-12T09:33:45.000Z,0
241,"Wow bhosdiwalo bar bar India Pak  kar ke views lena Chate ho 
Sharam karo",2020-02-12T06:15:58.000Z,1
242,Anybody can dance... But nobody can dance like the Prabhu Deva,2020-02-11T17:49:29.000Z,0
243,Rojgar yojna,2020-02-11T17:07:31.000Z,0
244,*East or West A.R.Rahman is Best* ✅,2020-02-11T16:21:02.000Z,1
245,Pakistanio ko dance  ka D bhi na aata hoga..😏,2020-02-11T13:52:10.000Z,0
246,Please someone tell me what song in minutes 2:12,2020-02-11T10:57:31.000Z,1
247,ovr act bahutt krta h varun dhavn nhii dena tha iss fillm m,2020-02-11T09:34:10.000Z,1
248,"varun k jagah tiger shroff tikk h 

varun ko nhi dena thaa movie me",2020-02-11T09:33:16.000Z,2
249,A joy,2020-02-11T04:46:39.000Z,0
250,Font & Color of Movie Title reminds me of Logo of Street Fighter Game.,2020-02-10T22:21:18.000Z,0
251,"Who all are here after baaghi 3 trailer?🤣 

To watch how many likes this trailer get?",2020-02-10T15:53:51.000Z,15
252,Such a blast Nora and Varun and love to shradha,2020-02-10T07:08:31.000Z,1
253,"1:54 this secne has shown in this movie pls let me know. ....
Pls release deleted secne",2020-02-10T06:12:03.000Z,1
254,"This is the best movie of india 
☺👍👍👍👍👍",2020-02-10T04:14:25.000Z,0
255,O my God 😍😘,2020-02-09T15:48:57.000Z,0
256,"Movie is amazing
Varshra is too good
Love u both",2020-02-09T12:10:09.000Z,0
257,Hi Varun I m u're fan from Tamil Nadu u re sooo handsome 😍❤️,2020-02-09T11:58:20.000Z,2
258,https://youtu.be/GKFF04jr06E,2020-02-09T11:41:09.000Z,0
259,Ye film agai kiya?,2020-02-09T09:05:53.000Z,0
260,"There is a secret message hidden in this movie and also in this trailer. If you cant figure that out, you havent understood atleast 35% of the movie",2020-02-09T06:14:04.000Z,4
261,varun not parfacet for this movie,2020-02-09T05:01:58.000Z,0
262,#varundhawan is floaapppp,2020-02-09T04:53:46.000Z,0
263,Street Dancer3 Movie to baijo yar,2020-02-09T04:40:32.000Z,0
264,Yah movie kab aaega,2020-02-09T03:57:42.000Z,0
265,Nice movie,2020-02-09T00:38:32.000Z,0
266,Like kro jo es trailer ko like krta hai🍏🍎🍐🍊🍈,2020-02-08T19:32:37.000Z,3
267,I want the song at the last of the trailer to be released 🙇🙇🙇,2020-02-08T19:22:57.000Z,2
268,D z,2020-02-08T16:26:08.000Z,1
269,Where is Sushant khatri ?🙁🧐,2020-02-08T15:05:27.000Z,0
270,"Ind, Pak always fighting! For what? Who is more Poor! More illiterate!  More Disgusting! I think it's a tie..! 😂",2020-02-08T14:40:48.000Z,0
271,Hlo,2020-02-08T09:53:12.000Z,0
272,You guys should hv included @MattSteffanina in the movie...,2020-02-08T07:11:48.000Z,0
273,Will watch this movie only for the back ground dancers..have been following them on insta and super excited that some of them made it into a movie.def better than varun and shradda..,2020-02-08T03:49:33.000Z,6
274,Out standing movie in the world.🌷🌷🌹🌹😍💞💞💞,2020-02-07T18:15:15.000Z,0
275,Super movie,2020-02-07T16:29:03.000Z,0
276,"Sorry
Street Dancer 3
Baghi 3
Public to 
K.G.F chapter 2 
Ka wait kar rahi hai...",2020-02-07T11:49:14.000Z,0
277,Jhakassssssssss,2020-02-07T10:48:30.000Z,0
278,Trailer is so  amazing  and I sure ki movie bhi amazing hoga and all the best for your new movie 👍👍👍,2020-02-07T10:35:43.000Z,0
279,This is about dance... something I love. So doesn't matter about the story. I will watch it.,2020-02-07T09:52:55.000Z,6
280,Sindigo,2020-02-07T09:45:52.000Z,0
281,https://www.mastimovie.club/2020/02/StreetDancer3D.html?m=1,2020-02-07T09:16:01.000Z,1
282,https://www.mastimovie.club/2020/02/StreetDancer3D.html?m=1,2020-02-07T09:14:54.000Z,1
283,Movie please,2020-02-07T08:14:59.000Z,0
284,Nice movie😊,2020-02-07T07:28:40.000Z,0
285,Sushant khatri nai dekhdina ta,2020-02-07T04:22:58.000Z,0
286,1:51 scene was not,2020-02-06T19:49:26.000Z,1
287,Very nice Trailer,2020-02-06T16:16:38.000Z,0
288,Raghav Juyal is the most underrated actor in the film...! 😏❤️,2020-02-06T16:00:33.000Z,4
289,Ranesh ambarayranesh@gmail.com,2020-02-06T14:57:54.000Z,0
290,"T series
Remakes banaunga✍️
Neha se gavaunga👩‍🎤
Nora ko nachaunga💃
Full on paisa main kamaunga🤑🤑",2020-02-06T12:59:12.000Z,412
291,When they are going to release Mile sur mera tumhara,2020-02-06T12:32:12.000Z,3
292,@Varundhawan puri movie Dekh Li Sir... Lekin Jitne Bhi Log Illegally Fass Gye The America Me... Usme Ek Bhi Lady Nhi Thi... Sab Gents Hi The Aisa Q...? #Streetdancer3D #RemoSir #ShraddhaKapoor,2020-02-06T12:21:45.000Z,0
293,This seems a better story,2020-02-06T11:20:38.000Z,0
294,Abe eslaam Mae danse haraam h,2020-02-06T09:47:39.000Z,0
295,itis like ABCD movie,2020-02-06T07:53:36.000Z,0
296,What a bullshit,2020-02-06T00:37:24.000Z,0
