,comments,pub_dates,like_Counts
113,Chutiya movie,2018-09-11T08:15:23.000Z,0
114,"Yeh happy woh happy hai, woh happy kaun hai?!!!😂😂😂",2018-09-11T02:33:48.000Z,0
115,Jimmy Shergill is looking so cute fan from pakistan,2018-09-10T17:29:51.000Z,0
116,Hit like for maka cho,2018-09-10T02:51:36.000Z,0
117,aunty soniksi shina flop ki dukaan,2018-09-09T15:54:42.000Z,0
118,flop ka naam Hai soniaski shina,2018-09-09T15:53:08.000Z,0
119,Pic hit jaygi tare bhai ki...,2018-09-09T13:32:41.000Z,0
120,Gil paji.. Bas ap bas ap ho eas movie me jo hit kara doge... Vaena ye moti to flop karati movie...,2018-09-09T13:29:25.000Z,0
121,فين Movie,2018-09-09T04:26:49.000Z,0
122,Nice. ...films,2018-09-08T14:59:54.000Z,0
123,Congratulations sonakshi for another flop..😂😂,2018-09-08T14:28:30.000Z,0
124,sonakshi sinha done fabulous job in HPBJG,2018-09-08T05:49:09.000Z,0
125,Great movie friends ... Jassi Gill is the best...😊😊😘😘😘,2018-09-08T03:04:11.000Z,0
126,O my God... Jimmy... Jassi... Sonakashi ... It's done m gonna watch it💞💞,2018-09-07T13:25:57.000Z,0
127,Subscribe if you're Happy watching this trailer :D,2018-09-07T11:57:53.000Z,1
128,Sarı filme gane Urdu me hote hn ... Or suddenly kisi word pe paglo Wala dialogue likhte hn 😑😒,2018-09-07T06:36:51.000Z,0
129,Bola tha flop hongi movie ho gyi na .,2018-09-06T03:47:59.000Z,0
130,maka Chu😂😂😂,2018-09-04T17:35:29.000Z,0
131,Congratulations to JASSI GILL  for his first BOLLYWOOD MOVIE.,2018-09-04T07:40:17.000Z,10
132,"Agar tu gill hai
Toh mai shergill hu
.BEST DIALOGUE FROM THE TRAILOR.",2018-09-04T07:39:36.000Z,0
133,Maa ka chu 😀😀😀😀,2018-09-04T07:04:11.000Z,0
134,ghamandi sonkshi sinha floop trailer floop movie ye aunti ko kon lay k aya movie main,2018-09-04T03:57:31.000Z,0
135,"Watch this movie 
click at this link
                              https://freeonlinemovies.info/happy-phirr-bhag-jayegi-2018/",2018-09-03T10:57:32.000Z,0
136,u mean lesbian ? yes that :P,2018-09-03T09:25:54.000Z,0
137,Siraaaa,2018-09-03T04:11:42.000Z,0
138,Jassi gill your the best👌,2018-09-02T23:34:40.000Z,0
139,Isamein abhay deol chahiye tha,2018-09-02T19:48:04.000Z,0
140,movie dekhni hai to STHRI dekho ye kuch b nai hai,2018-09-02T19:43:50.000Z,0
141,Funny movie,2018-09-02T18:12:45.000Z,0
142,awesome trailer,2018-09-02T13:16:59.000Z,0
143,*BIG FLOP*,2018-09-02T09:52:22.000Z,0
144,Jimmy and jassi gill,2018-09-02T06:20:49.000Z,0
145,this movie is a lot of fun,2018-09-01T16:46:09.000Z,0
146,Superb comedy movie hai,2018-09-01T13:51:09.000Z,0
147,"A great movie..it was
I would love to see another part of it❤
But rather than the lead actors I loved
#DamanSinghBagga,#Afridi and #Faa more they were fabulous",2018-09-01T12:57:57.000Z,1
148,I like Sonakshi Singh 😘😘😘,2018-09-01T12:21:44.000Z,0
149,happy kash achhe se bhaage....,2018-09-01T11:48:16.000Z,0
150,"Ye kaisa ghatiya song hai
Happy Bhaag jayegi..
Ye motor tod degi",2018-09-01T10:35:57.000Z,0
151,another FLOP from Sonakshi Sinha.... keep up the good work....,2018-09-01T06:48:14.000Z,0
152,jimmy love u,2018-08-31T16:57:55.000Z,0
153,Happy fir chud jayegi,2018-08-31T15:58:19.000Z,0
154,Diana is Diana😍❤#Happy,2018-08-31T14:37:23.000Z,0
155,Sonakshi sinha badi achi actress h but yaha acting nahi dikhti h,2018-08-31T12:59:07.000Z,0
156,Happy Phirr Bhag Jayegi Full Movie https://linkshot.in/7p4WJ,2018-08-31T11:03:57.000Z,0
157,"Fuck what a headache, Fucking Dumb Director,Dumb Story, Dumb Star Cast.",2018-08-31T09:12:14.000Z,0
158,Awsmmm movieee soo funny and enjoyable,2018-08-31T06:34:22.000Z,0
159,who actually liked this video ?,2018-08-30T20:14:36.000Z,0
160,Jimmy shergill 👍👍👍 but actress bakwas aunty type,2018-08-30T17:59:58.000Z,0
161,I see this full movie very funny and beautiful movie,2018-08-30T15:22:23.000Z,0
162,Sher Gill is tunning as Fine actor day by day.,2018-08-30T07:35:32.000Z,0
163,0:45 very funny,2018-08-30T05:40:02.000Z,0
164,All's the nice performance,2018-08-30T03:14:20.000Z,0
165,Jimmy shergill best actor welldone,2018-08-29T18:15:13.000Z,5
166,Worst movie.. pathetic acting by Sonakshi.. unbearable and irritating comedy.,2018-08-29T18:02:01.000Z,0
167,Bad store,2018-08-29T17:38:44.000Z,0
168,Bad move,2018-08-29T17:38:25.000Z,0
169,Please upload the movie,2018-08-29T15:13:55.000Z,0
170,Chinese Communists party?,2018-08-29T15:02:50.000Z,0
171,Msttt movie h pet drd hogya hs hs k jassi is my always fav,2018-08-29T14:30:25.000Z,0
172,Very nice movie both parts are amazing,2018-08-29T11:41:57.000Z,0
173,2:06 ❤,2018-08-29T10:47:24.000Z,1
174,yahe punjabi ma hoti too kamaal tha,2018-08-29T08:25:04.000Z,0
175,Movie Malaysia main Bani hai Naam China k use kar rahey ho🤣🤣🤣🤣,2018-08-29T08:09:22.000Z,0
176,Sonakshi ki vjaha se JASSI ki 1st movie bekar ho gayi......koi or hoti to kam se kam hit ho jati,2018-08-29T06:52:48.000Z,12
177,Funny movie hai 🤣🤣🤣 maka ju😉😉😉,2018-08-29T05:49:14.000Z,0
178,what a bkws movie...😔😔😔,2018-08-29T05:13:05.000Z,0
179,hahaha fit ho gi flim,2018-08-29T04:58:42.000Z,0
180,Flop,2018-08-29T02:27:17.000Z,0
181,Kitne bakwas h are police ko bulao aur happy Ko did lo useless movie,2018-08-28T18:45:31.000Z,0
182,I saw the whole movie!,2018-08-28T15:21:20.000Z,0
183,Jimmy Shergill stole the show... He is the only thing watchable in entire movie esp his Yaara ho Yaara 😂,2018-08-28T15:05:35.000Z,0
184,All sonakshi fan like from sanq,2018-08-28T14:10:43.000Z,6
185,if you want to waste your time  then go n watch this movie,2018-08-28T13:57:36.000Z,0
186,Diana panty should be again,2018-08-28T13:06:27.000Z,0
187,This flim was amazing i like this very much,2018-08-28T11:22:00.000Z,0
188,Wao,2018-08-28T10:54:12.000Z,0
189,Nice,2018-08-28T03:49:11.000Z,0
190,Sonakshi ku liye re ..barbbad hogai movie ..😤😤😞,2018-08-28T03:25:29.000Z,0
191,"Watch Full Movie on
http://www.watchmoviesonline24by7.ooo/2018/08/happy-bhaag-jayegi-returns-2018.html",2018-08-27T21:24:40.000Z,0
192,Watch Full Movie on http://www.watchmoviesonline24by7.ooo/2018/08/happy-bhaag-jayegi-returns-2018.html,2018-08-27T21:24:12.000Z,0
193,Maa ka ju😂😂,2018-08-27T17:26:08.000Z,2
194,Why sonakshi...in this...yaak,2018-08-27T17:08:14.000Z,0
195,Piyush Mishra the Legend.,2018-08-27T16:33:05.000Z,0
196,Amazing movie lots of fun😂😂😂😂😂😂😂😂 #froendlyzone,2018-08-27T15:27:01.000Z,4
197,Nice trailer,2018-08-27T14:57:06.000Z,1
198,I Love you Sonakshi💞💞💞💞💞💞💞💞💞💞💞,2018-08-27T14:56:37.000Z,5
199,awesome movie,2018-08-27T14:33:33.000Z,0
200,Sonam kapoor best he movie ke liye,2018-08-27T14:18:46.000Z,0
201,One time nice movie...jimmi shergil good .....subscribe my channel also of u like,2018-08-27T13:40:42.000Z,0
202,Move Link,2018-08-27T13:17:39.000Z,0
203,Watched the movie!!amazing had really funny punch lines!Jimmy's acting in this movie was on top !!,2018-08-27T13:07:30.000Z,4
204,I love jasiigill,2018-08-27T12:50:40.000Z,0
205,bekar movie hai koi mat dhekna,2018-08-27T11:21:54.000Z,1
206,I think Jimmy shergill is the most underrated actor of bollywood,2018-08-27T11:17:44.000Z,0
207,"Movie leaked now... 


https://youtu.be/Bp_OkhVcVqg",2018-08-27T10:02:47.000Z,0
208,I wanted to see Diana ....n it seems like sonakshi is the only lead...no yrrr...this movie belongs to diana,2018-08-27T09:38:34.000Z,0
209,"This will prob be a flop. First one was so good, Bollywood always ruins sequels to make 💰",2018-08-27T09:36:40.000Z,0
210,Over acting sonakshi always,2018-08-27T08:44:58.000Z,0
211,This movie is fantastic i have seen this 🤗🤗🤗 there is very  comedy,2018-08-27T06:27:26.000Z,4
212,Why.....whyyy....why they cast Sonakshi 😲😲😲😲,2018-08-27T06:07:27.000Z,1
213,I hate sonakshi moti actress isye tho bhojpuri filmon me hona  chahiye,2018-08-27T05:35:41.000Z,0
214,"Why the hell did Sonakshi came into movie, Diana should have done it better. We loves Diana 😍😍",2018-08-27T05:28:12.000Z,0
215,Super hit hai maine daikhi hai plz sabh dekho,2018-08-27T04:41:38.000Z,0
216,Wow kiya baat hai This film Punjabi singar Jassi gill so nice,2018-08-27T04:33:11.000Z,0
217,Very good.,2018-08-27T03:31:10.000Z,0
218,Where is Abhay Deol ??? 😒😒😒,2018-08-27T01:35:05.000Z,0
219,Yessss thaattt'''''''😂😂😂😂,2018-08-26T23:48:58.000Z,0
220,You should watch guys ..I tell u ..its the funniest ever 👌,2018-08-26T23:43:33.000Z,0
221,"Amazing movie... Part1.
Excited to see happy phir bhag jayegi👍",2018-08-26T19:47:52.000Z,4
222,0:46 maka ju,2018-08-26T18:06:37.000Z,1
223,Hahah love it i guess the movie will be hit🏆🏆🥇🥇🏅🏅😎😎😀😀🤣🤣😆😆🤗🤗,2018-08-26T17:41:35.000Z,0
224,Bhtttt mst movie.... Thei yrrr nd jassi gill 😍😍😍😍😍,2018-08-26T16:56:22.000Z,1
225,movie achcha h but end mast nhi h,2018-08-26T16:49:07.000Z,0
226,Jimmy shergill always best,2018-08-26T16:38:24.000Z,0
227,Mere zakhmo par urdu chidak rha hai,2018-08-26T16:01:35.000Z,0
228,I have seen this movie best movie in 21st century for me,2018-08-26T15:52:19.000Z,0
229,I love this film,2018-08-26T15:25:00.000Z,0
230,"Sonakshi? Yuck Thuu!! They shouldn't have made this sequel. Even if they had, they should've given Diana the main cast once again with a different plot. Disliking it.",2018-08-26T15:12:26.000Z,5
231,Gajab yrr happy,2018-08-26T14:54:03.000Z,0
232,islam Sihgiwsla,2018-08-26T14:38:40.000Z,0
233,I just hate to see sonakshi in this movie,2018-08-26T13:49:10.000Z,0
234,"full move
https://www.youtube.com/watch?v=F98R1QVboxE&t=117s",2018-08-26T13:42:18.000Z,0
235,Gatiya movie waste of time and money bc Jassi gill ko pta ni Kis chutiya director ne direct Kia h Ek no ki bakwas acting,2018-08-26T13:12:10.000Z,0
236,Shergill Fans hit Like !,2018-08-26T12:43:55.000Z,8
237,sonakhshi sinha ko acting nahi aati,2018-08-26T12:29:05.000Z,0
238,"full  #HappyPhirrBhagJayegi 
https://www.youtube.com/watch?v=F98R1QVboxE&t=9s",2018-08-26T12:24:23.000Z,0
239,"full  #HappyPhirrBhagJayegi 
https://www.youtube.com/watch?v=F98R1QVboxE&t=9s",2018-08-26T12:23:41.000Z,0
240,check out my review here http://alittleofall.xyz/happy-phirr-bhag-jayegi-movie-review/,2018-08-26T12:13:59.000Z,0
241,नंगा वार करता होगा तू,2018-08-26T11:21:13.000Z,0
242,"I loved the film 😘😘😘😍😍😍😍😍😍😎😎😎😎😎😎😎 . 
All my favourite actors : Sonakshi Sinha 😄😄😄😎😎😎😍😍😘😘 , Jassi Gill 😎😎😎😎😎😎😎😊😊😊😊 and Simmi Shergill 😎😎😎😎😎 were all there. 

The film was full of comedy,  suspence........ 😍😍😎😎😎😎😎😎

Loved the film 😘😘😍😎😎😎😍😍😍😘😘😘😘😘",2018-08-26T11:13:03.000Z,3
243,Shergill ho gya Budha tbh,2018-08-26T10:56:33.000Z,0
244,Bakvas he sonaksi,2018-08-26T10:39:17.000Z,0
245,Comedy movie superb maja aa gaya dekh ke 😂😂😍😍😙😙😙😙😙😍😍😍😍😍😍😍😍👌👌👌👌👌👍👍👍👍👍,2018-08-26T10:37:32.000Z,1
246,diana was much much better than sonakshi .iski kia jarooorat thi sequel me,2018-08-26T10:34:50.000Z,0
247,NYC.....,2018-08-26T09:25:09.000Z,0
248,Muje shergill wala dialogue or last lesbian wala scene acha lga,2018-08-26T08:46:43.000Z,1
249,"18 + 
Thumbnail 
Me ajib sa lag raha hai",2018-08-26T08:01:25.000Z,3
250,Gill and Shergill www atttttt a atttttt,2018-08-26T07:40:57.000Z,1
251,Leyo,2018-08-26T07:38:03.000Z,0
252,To ab tu mere jakhmo pe urdu chhidkega! 😂😂😂,2018-08-26T07:19:37.000Z,0
253,Toh ab tu mere zakhmon pe urdu chidkega😂😂😂omfg😆,2018-08-26T06:54:36.000Z,0
254,क्या चुतीयापा है,2018-08-26T06:53:12.000Z,0
255,"Jimmy r very good
Jassi Gill dubb",2018-08-26T06:33:03.000Z,0
256,"Download & Watch online link-
https://openload.co/f/2lTDyUk513k/Happy_Phirr_Bhag_Jayegi_%282018%29_%5BHindi%5D_720p_Pre_DVDRip_x264_AAC.mkv.mp4",2018-08-26T06:21:38.000Z,0
257,I have seen this movie,2018-08-26T04:54:45.000Z,0
258,Dialogues 👍🏻👍🏻,2018-08-26T04:32:49.000Z,0
259,Attttt comady by jassi Gill,2018-08-26T04:13:18.000Z,0
260,How much rating will u give to this movie can anyone tell me how is this movie if anyone seen this movie as I am planning to see this plzz tell me fast and plz give ratings,2018-08-26T03:57:51.000Z,0
261,Ji film main sonakshi jai bho film jarur flop hogi,2018-08-26T01:15:06.000Z,0
262,saw the film today I like it we can watch with family and have fun.,2018-08-25T22:11:10.000Z,0
263,flop,2018-08-25T21:11:54.000Z,0
264,diana penty and sonakshi kacchhha ... 😁,2018-08-25T20:59:54.000Z,0
265,Ab tu mere zakhmon pe urdu chidak raha h😂😂😂,2018-08-25T20:52:51.000Z,0
266,Bc pure trailer me Diana penty ko ek dialogue nhi diya.. hadd h Yar bc ye film ki main lead to Diana thi,2018-08-25T20:35:43.000Z,18
267,gassi gill and Sonakshi best,2018-08-25T19:26:24.000Z,0
268,I just  watch the movie its superb ..mujhe yaad nahi mein last time kab itna hassi thi,2018-08-25T17:36:06.000Z,0
269,"Watch  This  Movie Online 
Click Here :-https://watchmoviesfreeonlinehd.com/movies/happy-phirr-bhag-jayegi-2018-full-hindi-movie-watch-online-free/",2018-08-25T17:34:14.000Z,0
270,Best movie hai bohat hasaya gal dukre Ab.... 😂😂👍👍👍👌👌👍,2018-08-25T17:28:55.000Z,0
271,Moti auty bhag jaayegi,2018-08-25T16:15:31.000Z,0
272,SHAHID Hussain,2018-08-25T15:48:01.000Z,0
273,Salli film he kiya darshak bhag jayege par ek daylog mast he guddu ko china poster China se pucho to China india se pucho no China,2018-08-25T15:45:15.000Z,0
274,Best movie I love,2018-08-25T15:23:30.000Z,0
275,My favourite actress sonakshi,2018-08-25T14:49:30.000Z,0
276,great movie...,2018-08-25T14:38:48.000Z,0
277,We want Diana back!! 😢,2018-08-25T13:58:21.000Z,0
278,Super movie coming  soon,2018-08-25T13:43:45.000Z,0
279,https://youtu.be/PWoaCe2YgLE,2018-08-25T13:14:25.000Z,0
280,"https://youtu.be/Idf00kb559g
Do watch our latest video album song on #FirstLove",2018-08-25T13:13:29.000Z,0
281,Funny so funny  😉😉😉,2018-08-25T11:47:55.000Z,1
282,"“You affair my wife?You have a Labrador affair...Librarian....”
“You mean Lesbian?”
“Yes that!”
Best bit! 😂",2018-08-25T10:12:54.000Z,19
283,stupid trailer bollywood is getting cringe day by day,2018-08-25T09:23:18.000Z,0
284,Bc sonakshi ne pura movie kharab kr diya,2018-08-25T08:54:00.000Z,0
285,bhai log paise waste mtt kriyo bilkul bekar movie  sali pehli baar neend aagyi theator mai movie dekhte dekhte story toh achi likh lete movie kii just jimmey shergill ka ek do scene thik tha baki sabki over acting nakli lg raha tha sab kuch 0 star dunga 5 mai se,2018-08-25T08:47:17.000Z,2
286,YA SONAKSHI AUNTY KO KAHA DAAL DIYA AB GAI FILM FLOP..SONAKSHI ACTING KE NAAM PAR KALANG HA,2018-08-25T08:12:20.000Z,0
287,I'm  waiting  .... I'm  very excited to see part 2,2018-08-25T07:57:21.000Z,0
288,Ohh ye kab aai pata bhi nai chala.. 😂 maja aa jaega,2018-08-25T07:18:46.000Z,0
289,watch full hd movie on this website    https://onlinehdmovies.pk/watch-happy-phirr-bhag-jayegi-2018-full-hd/,2018-08-25T06:53:56.000Z,0
290,"https://goo.gl/ZVzgyL
Happy Phir Bhag Jayegi Click Here and watch and download full movie online",2018-08-25T06:41:27.000Z,0
291,Worst actress of all time.I dont know how the director decided to do a movie with her  as solo.the song happy bhaag jaayegi in particular  is disgusting and your ears start bleeding...,2018-08-25T06:21:25.000Z,0
292,"https://clicknupload.org/ipp8lt9sfrd8

Full movie download",2018-08-25T06:00:59.000Z,0
293,Faltu movie. I want my money back,2018-08-25T05:43:31.000Z,0
294,"I feel Sonakshi is beautiful despite all her flaws..we really need to appreciate that people come in different shapes and sizes. Someone thin, fair, having straight hair is our straitjacket and we measure everyone against it",2018-08-25T05:14:26.000Z,4
295,Jussi sir  noodle mile ya nhi chains me u r so cute we love u sir,2018-08-25T04:21:18.000Z,0
296,so funny,2018-08-25T04:14:30.000Z,0
297,"https://youtu.be/09wUAGMBSmU



Happy phirr bhaag jayegi movie download link",2018-08-25T02:52:28.000Z,0
