,comments,pub_dates,like_Counts
19,Action director jahuruddin,2020-02-23T03:08:03.000Z,0
20,Ye kab aayi?,2020-02-22T11:47:48.000Z,0
21,"Kyo apne he, best filmo ka mazak bna rhe ho😂😂😂",2020-02-20T15:55:19.000Z,0
22,For #urvashi,2020-02-19T03:12:35.000Z,1
23,Download Pagalpanti full movie 720p:-https://onotepad.com/note/4cpwcxqr2m8/17012,2020-02-18T08:43:35.000Z,0
24,Download Pagalpanti full movie 720p:-https://onotepad.com/note/4cpwcxqr2m8/17012,2020-02-18T08:43:30.000Z,0
25,Download Pagalpanti full movie 720p:-https://onotepad.com/note/4cpwcxqr2m8/17012,2020-02-18T08:43:25.000Z,0
26,Yogi Baba,2020-02-17T17:32:39.000Z,1
27,Ye to golmaal aur welcome k spoof ka spoof h 😂🤣,2020-02-17T16:44:03.000Z,11
28,Great... #TechnicalAlive,2020-02-17T15:10:08.000Z,0
29,Johnny lever rajpal yadav ya paresh rawel hote toh maybe chal jati,2020-02-16T21:47:26.000Z,0
30,Fabulous,2020-02-14T02:13:59.000Z,1
31,"Jab pata tha ki movie ni chalne wali h. To script likhe hi kyu,",2020-02-11T19:09:50.000Z,0
32,This movie is not at all good no comedy drama only bakwas 😑,2020-02-11T10:58:29.000Z,0
33,Super funny movie but very like song bemar dill,2020-02-09T18:01:28.000Z,1
34,Hopeless,2020-02-06T12:54:12.000Z,0
35,Over acting,2020-02-04T12:46:52.000Z,0
36,Mullo ki flap se to acchi hai,2020-02-04T11:51:52.000Z,0
37,"This movie is like a miss hit shot in cricket which still manages to get a boundary.  Writing is very poor in this movie but it's still hilarious 😂 and completely justifies the title.

Arshad Warsi, Anil Kapoor, and Saurabh Shukla are as hilarious as always. But the actresses in the movie are just for glamour. Songs are a waste of screen time and randomly placed. 

It is more funnier than house full 4.",2020-02-03T13:41:38.000Z,1
38,movie is actually better than the trailer,2020-02-02T07:11:21.000Z,1
39,John is John who is agree movie super hit,2020-01-31T05:56:17.000Z,1
40,John is John who is agree movie super hit,2020-01-31T05:55:49.000Z,1
41,Maha maha gatiya,2020-01-30T18:59:42.000Z,0
42,"https://youtu.be/swmBtrFWCyY

Paglapanti Full Movie in 1080p Quality",2020-01-28T17:25:51.000Z,0
43,Tadaka,2020-01-28T17:16:40.000Z,0
44,Jordar,2020-01-28T17:16:32.000Z,1
45,Super,2020-01-28T17:16:20.000Z,1
46,Wah,2020-01-28T17:16:11.000Z,1
47,Kuch bhi 🙄,2020-01-27T17:37:56.000Z,1
48,Just wanna say abey sale 🤦‍♂️,2020-01-27T12:43:01.000Z,0
49,👻👻👻👻👻👻👻,2020-01-27T12:35:28.000Z,1
50,I like.this video,2020-01-27T12:35:04.000Z,1
51,"Welcome was a classic and then same bollywood formula ,, copy repeat copy",2020-01-26T20:31:32.000Z,0
52,"Though the trailer wasn't able to entertain us but the movie is hilarious
🤣",2020-01-25T18:08:52.000Z,1
53,Welcome 3,2020-01-25T12:55:02.000Z,0
54,so comic all characters as usual in their full form..kriti and ilena so cute so lovely and great Anil super role.,2020-01-23T18:25:55.000Z,1
55,Wow amusing,2020-01-23T17:09:25.000Z,2
56,"I love this movie made me laugh, halarious much better than houseful 4",2020-01-22T21:48:34.000Z,1
57,I watched the movie. Great movie. Trailer pe na jana. Movie achi hai. Paisa vasool.,2020-01-22T16:11:10.000Z,1
58,Download Pagalpanti full Movie from ctgfreak.com,2020-01-22T08:41:31.000Z,0
59,🤣🤣🤣,2020-01-21T20:44:37.000Z,0
60,Only john has spoiled this movie... Why they take in comedy movies i don't understand!!!! 🙄,2020-01-21T13:13:12.000Z,0
61,They are using theme of wcme,2020-01-21T11:46:53.000Z,0
62,Nice movie,2020-01-20T20:45:21.000Z,1
63,"Download pagalpanti😊
🎥🎥🎥🎥🎥🎥🎥🎥

https://www.youtube.com/channel/UCwriAUSm7J69x3Dip8dc35g/community?lb=Ugxnumx210a4z6vF0uJ4AaABCQ&app=desktop",2020-01-20T16:25:22.000Z,0
64,🎥🎥🎥Download full movie from my channel 💯,2020-01-20T15:57:01.000Z,0
65,Nice,2020-01-20T10:29:01.000Z,1
66,This movie was very very entertaining! Couldn't stop laughing,2020-01-19T15:47:14.000Z,3
67,"This film is more funnier than houseful 4 , 
Loved it , 
Except the scene of the lion , (looked more animated in the end )",2020-01-18T22:09:27.000Z,2
68,humny apko 3min tk dehka ap humy samjh nh ai :D,2020-01-18T22:07:13.000Z,0
69,Don't take review seriously... iss film ko khatam kar diya in negative logone aage kisi film dekhne se pehle in c***** ka baat mat sunna,2020-01-18T16:51:53.000Z,2
70,Abnormal si movie hai..John Abrahim ne dialogue to ese bole jese sab pet pakadke hassenge but I think John needs to improve his acting skills..Akshay Kumar is far better for comedy movies..,2020-01-18T13:35:48.000Z,2
71,"Nowadays, comedy movies have no story lines and try to unnecessarily force ppl to laugh by wierd jokes..Neither did the trailer had a script, nor did it had any climax, not did it make any1 laugh..🙄 Particularly, John Abrahim doesn't know how to make ppl laugh..",2020-01-18T13:31:34.000Z,1
72,OMG 555K likes 😱😱 Seriously?? Itne saare pagal hain India mein?,2020-01-17T16:54:17.000Z,0
73,👌👌👌,2020-01-17T08:39:41.000Z,2
74,Is movie release channel kya hai,2020-01-16T13:11:29.000Z,0
75,Movie release YouTube Channel ka naam kya hai,2020-01-16T13:10:16.000Z,0
76,good,2020-01-13T14:27:47.000Z,1
77,Housefull 4 with different name,2020-01-12T14:28:57.000Z,1
78,Nice,2020-01-10T13:39:38.000Z,1
79,I like ileana d'cruz,2020-01-10T10:55:28.000Z,3
80,https://m.youtube.com/watch?v=VAzH6nuEBXM&feature=youtu.be,2020-01-07T01:16:17.000Z,0
81,Welcome 3,2020-01-06T20:23:53.000Z,0
82,Sirf john kay dialogue pay hasi ai,2020-01-05T17:58:42.000Z,2
83,Nice urvashi rautela,2020-01-05T05:54:31.000Z,6
84,Like,2020-01-04T13:58:23.000Z,1
85,"https://www.shapeduniya.com

Munna bhai mbbs once again trailer",2020-01-03T18:26:36.000Z,0
86,Who is waiting for Payale Thiruttu 2's Hindi remake? Hitt Like,2020-01-01T15:33:45.000Z,0
87,Why did youtube put this in youtube rewind?  🙄🙄,2019-12-30T10:24:05.000Z,0
88,Where can I find the movie in English subtitles please,2019-12-30T10:16:14.000Z,0
89,Couldn't tell what the story line is and jokes are not even funny seems boring,2019-12-29T21:17:02.000Z,0
90,SUCH A PAGAL FEEL TO SEE PAGAL PANTI😂😁😛😜😝,2019-12-29T20:51:11.000Z,1
91,Garbadge crap.  These folks are idiots. Signing up anything for money.  Pathetic Entertainment.,2019-12-29T17:19:14.000Z,0
92,arshad warsi is unbelivabe actor in comedy,2019-12-29T14:46:36.000Z,0
93,😍😍😍,2019-12-28T19:08:05.000Z,0
94,Wtf they used music from Welcome. 😂,2019-12-24T20:56:53.000Z,13
95,Only for urvashi...,2019-12-24T04:58:45.000Z,1
96,Download Pagalpaanti movie from ctgfreak.com,2019-12-23T16:48:30.000Z,0
97,Tomar no cu bixo slk kakakka,2019-12-23T02:35:24.000Z,0
98,Pagal panti so movie great movie 2,2019-12-22T15:28:49.000Z,1
99,Aditya Guru hi 💖💖💖💖💖💖💙💙❤❤💓💓💚💚💛💛💟💟💟💞💞💞💝💝💝,2019-12-22T03:01:33.000Z,0
100,I love pulkit samrat 🥰🥰🥰,2019-12-20T08:51:36.000Z,1
101,Subscribe to my channel https://youtu.be/Ej-SKKd0Kws,2019-12-20T07:35:10.000Z,0
102,https://www.youtube.com/watch?v=AhAwd6zh-5k,2019-12-19T17:54:21.000Z,0
103,Nice fantastical fabulously videos,2019-12-17T17:33:35.000Z,1
104,I watched it....chutiya movie... welcome n welcome back n baaki movies ko milake bna di...lamest jokes h isme,2019-12-17T13:38:45.000Z,2
105,Iss move ki link bhejo sir ji,2019-12-17T05:47:57.000Z,1
106,"https://www.instagram.com/p/B6FidWRB69u/?utm_source=ig_web_copy_link
Please support us",2019-12-16T18:46:44.000Z,0
107,Saaf Daikhain https://youtu.be/NsTwsiQHnwM https://youtu.be/NsTwsiQHnwM,2019-12-16T17:50:43.000Z,0
108,T SERIES IS A BIT* FU** U T SERIES!,2019-12-16T15:58:09.000Z,0
109,"https://youtu.be/lLwtDTC3y7Y
Watch till to the end!",2019-12-16T15:19:11.000Z,0
110,Bhai movie dalo,2019-12-16T07:54:16.000Z,0
111,Can,2019-12-15T04:50:33.000Z,0
112,Hame,2019-12-15T04:49:54.000Z,0
113,JIS jis ya movie passnd ha w/o like or subscribe kara,2019-12-14T18:13:44.000Z,0
114,Jyoti bishnoi👩👩👩👩,2019-12-14T12:31:22.000Z,0
115,I only watched this film for saurabh shulka and anil kapoor ngl they were the best part in the film,2019-12-13T08:58:01.000Z,0
116,WELCOME movie is the best bollywood comedy movie,2019-12-12T19:37:37.000Z,0
117,Demag!!!,2019-12-12T19:26:04.000Z,2
118,Why this pagalpanti. Means what.amazing 📣📣📣,2019-12-12T17:38:13.000Z,0
119,Isme movie banane walo ne Sare logic hi fail kar diye,2019-12-12T15:34:02.000Z,1
120,Pagalpanti  movie hd,2019-12-12T06:42:40.000Z,0
121,John abrahim force jaisi movie m hi suit krta h infuzul filmo m nhi ....,2019-12-11T15:13:49.000Z,0
122,Flop toh hoy gaya hai. 😂😂😂,2019-12-11T10:44:32.000Z,1
123,FLOPPY FLOP !,2019-12-10T16:36:43.000Z,0
124,*WELCOME* ka rip off hai !!,2019-12-10T12:57:39.000Z,5
125,Nice but i am missing akshy in this movie,2019-12-09T18:30:56.000Z,0
126,Bhut khub 😁😁😂,2019-12-09T18:26:04.000Z,0
127,Where is the nana pat most senior actor,2019-12-09T01:11:18.000Z,0
128,Pura trailer dekna mushkil ho raha tha. Puri moview khon dekhega.,2019-12-08T21:24:07.000Z,0
129,Well u can set your bars lower for this movie...but after entering the hall it will drop in the deepest of the depths,2019-12-08T18:46:09.000Z,3
130,Nice trailer,2019-12-08T18:11:10.000Z,1
131,"Gaandupanti, chutiyapanti 🤦🏽‍♂️",2019-12-08T16:05:21.000Z,0
132,"The best thing about this movie is 
No remake song
Love bimar dill",2019-12-08T14:11:16.000Z,3
133,Who likes the trailer?,2019-12-08T12:18:55.000Z,3
134,Movie Is flop...tottaly,2019-12-08T10:43:04.000Z,1
135,Yeh pagalpanti nahi chutiyapanti hai😝😝😂 this kind of movies are kalank of film industry,2019-12-08T10:29:57.000Z,0
136,Super flop,2019-12-08T03:28:18.000Z,0
137,I'm big fan (Arshed Warsi),2019-12-07T17:33:27.000Z,0
138,osam funny movie. hahahahaahhaah,2019-12-07T16:10:45.000Z,1
139,💓💓❤️💓❤️👏👏👏👏👍👍👍👍👍👌👌👌👌🤣😂🤣😂😘😘😘😘😘😘😘😘😘😘🤩🤩🤩😗😗😆😆😗😆,2019-12-07T14:39:11.000Z,0
140,Very nice video,2019-12-07T14:04:57.000Z,1
141,2:32 remind me phir hera phiri,2019-12-07T12:32:36.000Z,3
142,jhhkasss movie,2019-12-07T11:15:28.000Z,1
143,Pew die pie,2019-12-07T04:21:17.000Z,0
144,Nice,2019-12-06T20:38:40.000Z,1
145,Dimaag to 'poo de pie' walo mein bhi nahin hai,2019-12-06T19:19:13.000Z,0
146,why does the pagal panti theme sound like welcome?,2019-12-06T13:02:18.000Z,1
147,I’m here from YouTube rewind,2019-12-06T12:47:25.000Z,2
148,Floppanti😂😂😂😂,2019-12-06T08:56:00.000Z,0
149,Major iraqi general ❤️💖❤️ Best actor,2019-12-06T02:48:42.000Z,1
150,SANNE,2019-12-05T23:50:17.000Z,0
151,Flop,2019-12-05T19:53:37.000Z,0
152,YouTube rewind ne playlist mein dala bhi toh yeh trailer?,2019-12-05T19:40:00.000Z,1
153,Krk reviews are muh funnier than this.,2019-12-05T16:00:11.000Z,0
154,I JUST LOVE THIS MOVIE,2019-12-05T13:23:44.000Z,7
155,Pathetic movie....,2019-12-05T11:47:06.000Z,0
156,Full movie achhi hai❤ u love it,2019-12-05T08:43:58.000Z,1
157,bakwas kuch bhi khaas nhi.,2019-12-05T06:09:56.000Z,0
158,Yr sachi m bhut acha trailer h to movie to blockbaster hogi 😂😂😂😂,2019-12-05T05:46:34.000Z,0
159,Taylor bahut achha hai 💝,2019-12-05T04:10:39.000Z,0
160,Arshad warsi :- chup bai halwai 😂😂🤣🤣,2019-12-05T03:57:24.000Z,4
161,Ksm s jitni hasi trailer ko dekh k nhi ayi use jada to comments padh k aa gyi,2019-12-05T03:12:32.000Z,0
162,"My favrt acters  are in this movie jhon,pulkit.",2019-12-05T02:17:30.000Z,1
163,watch trailer review on kaisathatrailer,2019-12-04T20:51:33.000Z,1
164,I remembered Kartik aryan's speech when John started his !!😁,2019-12-04T18:26:12.000Z,0
165,"Kya h ye 😂😂😂.
Mtlb kya h ye",2019-12-04T05:59:46.000Z,0
166,Flop Movie,2019-12-04T05:57:25.000Z,1
167,Good Sir,2019-12-04T02:18:52.000Z,1
168,Good Sir,2019-12-04T02:18:21.000Z,1
169,Bkwash movie hai.,2019-12-03T14:43:50.000Z,2
170,ALI ZAYOUN NEW POETRY                            @t,2019-12-03T07:33:39.000Z,0
171,"Like -pagalpanti
Comment -dhamaal
Both -golmaal",2019-12-03T04:57:08.000Z,5
172,#kriti,2019-12-02T22:36:33.000Z,1
173,Flop movie 😂😂,2019-12-02T19:31:01.000Z,0
174,I have no clue what this is about but it looks chaotic and I couldn’t even handle the trailer so I’m going back to American YouTube bye,2019-12-02T18:56:51.000Z,3
175,How funny this movie,2019-12-02T11:57:17.000Z,1
176,Movie toh mst h bht funny b h...but ye kya songs toh old movies k h isme..Ku ji lyrics ki kmi pd gyi h kya Bollywood m ya old ko new chng krne ka shok chhad gya h....😉,2019-12-02T08:59:10.000Z,0
177,Trailer se zyada unpe hasi aa rhi h jo movie dekhne gye the.,2019-12-02T07:39:18.000Z,1
178,ABE SALO EK GHANTE SE COMENTS PADH RAHA HU KISI NE NAHI BATAYA MUVIE KAISI HAI,2019-12-02T03:42:39.000Z,0
179,It’s actually really funny I watched the movie last week,2019-12-01T18:36:00.000Z,2
180,Achi movie ha,2019-12-01T15:07:26.000Z,1
181,Achi movie ga,2019-12-01T15:07:11.000Z,1
182,Kuchh Bhi Kaho comedy king to Akshay Kumar  hai,2019-12-01T08:50:58.000Z,0
183,"Aness Bazmee is making flop movie now ,you have know that some people dont really like john for comedy ,after welcome back was average ,you should have know pagalpanti will be disaster",2019-12-01T06:54:20.000Z,1
184,I just wanna know who are those 550k people who liked the trailer. Kaun hain yeh log?? Khaan se ate hain ??,2019-12-01T06:42:30.000Z,10
185,Bakwaas,2019-12-01T06:09:01.000Z,0
186,I just luv this picture and just go and watch it then you will be laughing in this way 😂 ok just know I came back home and read the comments,2019-11-30T18:00:36.000Z,0
187,Mast movie h paisa vasool,2019-11-30T17:32:51.000Z,0
188,After watching this I WANT TO PUKE🤮🤮🤮🤮,2019-11-30T15:44:46.000Z,1
189,Super movie in field of comdey after very long time nice I personally like it,2019-11-30T15:40:46.000Z,2
190,kya comedy movie h  Na hasi aayi Na movie ki stry smjh aayi... isse acha trailer to shyd ek serious movie ka hota hoga..,2019-11-30T15:03:38.000Z,0
191,"Best movie 

Awarded movie 👍👍👍👍👇👇👇🤣",2019-11-30T11:16:58.000Z,4
192,I have seen 2 days ago pagalpanti movie....,2019-11-30T06:42:44.000Z,1
193,Nice,2019-11-30T05:05:41.000Z,0
194,HAHAHAHA Bahot Comedy moves lagrhi hi ek number. 🥰🥰🥰,2019-11-29T18:37:49.000Z,0
195,bht hi thaka hua trailer hai 😆,2019-11-29T18:21:21.000Z,0
196,kya tha bhai🙄... why john why????? 😖,2019-11-29T14:00:25.000Z,0
197,Wow Nice,2019-11-29T13:40:52.000Z,0
198,Itne acchi movie nhi hai jitne golmaal again the aur total dhamaal the,2019-11-29T13:18:16.000Z,1
199,I like you movies,2019-11-29T08:52:49.000Z,0
200,"I will watch this movie only for Arshad Warsi. He needs to be recognized more 🤗
👇👇👇",2019-11-29T04:56:00.000Z,1
201,Hahahah 0.51😀😀,2019-11-29T04:16:28.000Z,0
202,After you watch the movie 2:45 or the greedy ones 1:12,2019-11-29T01:47:57.000Z,0
203,Supper,2019-11-28T17:35:09.000Z,0
204,"me bhi yahi sochta tha ki trailer bakwas h 
but bhai saab kya movie h brilliant",2019-11-28T17:02:02.000Z,1
205,"watch this fantastic Hindi trailer
@​",2019-11-28T16:43:33.000Z,0
206,Kisko ye movie accha laga like karo,2019-11-28T13:48:05.000Z,0
207,Sach btao kisko hasi aai.....,2019-11-28T13:11:55.000Z,1
208,Love love😍😍😍......# Comedy overlimited,2019-11-28T12:29:37.000Z,0
209,WTF!,2019-11-28T10:37:04.000Z,1
210,Ridiculous & Pathetic.,2019-11-28T07:44:09.000Z,0
211,Itttu si bhi Hansi nhi ayi....,2019-11-28T03:48:39.000Z,0
212,"If  you watch this movies as comedy movie, wait!! YOU ARE GOING TO HELL.",2019-11-27T16:52:41.000Z,0
213,Hasi chodker her expression expression aya chehra pe,2019-11-27T16:50:39.000Z,0
214,"Rotten tomato.
Flop trailor flop movie",2019-11-27T15:15:03.000Z,0
215,Movie is disappointing,2019-11-27T15:10:18.000Z,0
216,As much i laughed watching dream Girl movie there is nothing in this movie to smile even.. ayushman Khurana full package actor🙏🥰,2019-11-27T14:35:51.000Z,0
217,IS SE ACCHA APNI APNI TATTI DEKH LO,2019-11-27T13:13:53.000Z,2
218,I thought i was watching movie,2019-11-27T13:09:46.000Z,0
219,"49K dislikes.....

Really







T SERIES : This is most disliked video of our channel😂",2019-11-27T11:06:58.000Z,1
220,Meni dekhh le move super duper hit and comedy,2019-11-27T10:29:00.000Z,0
221,Super,2019-11-27T07:29:55.000Z,0
222,😆😆😆😆👌👌👌my favurite Anil kapur❤😙😙😙😙😙😙,2019-11-27T06:00:38.000Z,0
223,https://youtu.be/BOgi702PU0Y.                  New pagalpanti movie,2019-11-27T05:49:48.000Z,0
224,Mare channel pr he pagalpanti movie dekh lo,2019-11-27T05:45:17.000Z,0
225,Good better best,2019-11-27T05:23:51.000Z,0
226,"Pagalpanti sachme hamsabko pagal kardega
Omay god sachme yea ak pagalpanti horahahe😀😃😄😆😅😂🤣😭😭🤣🤣😂😅😆😁😄😀😀😄😆😂🤣😭😭😭🤣🤣",2019-11-27T03:54:26.000Z,0
227,So. Nice. Film,2019-11-27T03:33:14.000Z,0
228,I really want to say something positive about this trailer. I really want to! I am really trying.. I can't do it. Time to move on to the next trailer of an upcoming movie where i will leave a similar comment.,2019-11-27T00:55:17.000Z,0
229,https://youtu.be/zy27SDkm9HE,2019-11-26T21:26:22.000Z,1
230,😄😄😄😄,2019-11-26T20:09:13.000Z,0
231,Super bullshit,2019-11-26T20:08:41.000Z,0
232,Full flop....,2019-11-26T20:06:41.000Z,0
233,Abe bhosdik ye comedy movie h,2019-11-26T20:00:13.000Z,0
234,Nice,2019-11-26T18:48:32.000Z,0
235,Bakwaas dialogue writer,2019-11-26T18:26:04.000Z,0
236,बकवास फ़िल्म ....,2019-11-26T18:25:19.000Z,0
237,https://www.youtube.com/watch?v=tjGzEHbq-EE,2019-11-26T18:18:25.000Z,0
238,भाई बनायी ही क्यों ये पिक्चर,2019-11-26T17:32:54.000Z,0
239,Karthik ariyan upcoming movie will be much better than this..there should be akshay not that new boy with John and arshad,2019-11-26T17:04:45.000Z,0
240,Trailer esa h to film kesa hoga,2019-11-26T17:04:05.000Z,0
241,"Me Mere dosto ke saath ye film dekhne gya saala sab theatre me chote bacho ki tarah has rhe the or mere dost bhi mujhe ye film dekhke itna cringe ho rha tha😖 fir mene socha ki bollywood ab chutiya ho rha he😑 fir me pubg khelne lg gya or jo dost mujhe jabardasti film dikhane le gye unse paise bhi nikal waye
Itni overacting kon krta he bhai😒",2019-11-26T16:43:55.000Z,1
242,Best comedy movie Rakesh ku,2019-11-26T16:32:57.000Z,0
243,This film is a torture😢😢😢,2019-11-26T16:20:43.000Z,5
244,गजब मूवी,2019-11-26T15:57:43.000Z,0
245,Trailer bhi nahi dekha ja raha hai,2019-11-26T13:54:22.000Z,0
246,"Mast movie I saw it 
Best comedy ever",2019-11-26T13:22:54.000Z,0
247,John is not comedy,2019-11-26T12:56:30.000Z,1
248,Achi trailer hai,2019-11-26T11:00:44.000Z,0
249,kon kon movei dekh aaya hai  😂😂😂😂,2019-11-26T10:22:25.000Z,0
250,Maha chutiya trailer !,2019-11-26T06:19:38.000Z,3
251,M here only for comments😂😂,2019-11-26T06:12:15.000Z,0
252,Bahut good,2019-11-26T06:08:48.000Z,0
253,"https://youtu.be/2b2IB63xUPs 
Pagalpanti",2019-11-26T06:02:45.000Z,0
254,Pagalpanti full movie upload karo yaar,2019-11-26T06:02:11.000Z,0
255,Rubbish film,2019-11-26T05:41:58.000Z,0
256,Disaster written all over it.,2019-11-26T05:13:50.000Z,0
257,Remember he cheated and got fake subs and views and t gei,2019-11-26T04:09:52.000Z,0
258,Awsm😂😅😍😘,2019-11-26T03:05:45.000Z,0
259,in the starting we can see their acting skills and can imagine about the whole movie,2019-11-26T00:52:48.000Z,4
260,"Watch Pagal Panti Full Hd Movie

https://youtu.be/_Q_spoK4qQQ",2019-11-25T22:24:36.000Z,0
261,Flop movies,2019-11-25T21:39:31.000Z,0
262,"Bhai pagalpanti full hd mein dekhne k liye https://youtu.be/x5ayg_EIrUc
Is link pr jaoo bhai",2019-11-25T20:34:57.000Z,0
263,Fully bhokwas movie... 3rd class,2019-11-25T20:29:57.000Z,1
264,This movie is really good..i watched it ..and can confidently say that this movie is a good family comedy film,2019-11-25T18:04:47.000Z,0
265,Like my comment,2019-11-25T17:51:29.000Z,1
266,Welcom 3 yar ye,2019-11-25T17:36:37.000Z,0
267,Gajjab pagal,2019-11-25T17:27:49.000Z,0
268,Full bakas movie,2019-11-25T16:29:07.000Z,0
269,"Good or not good, truth is people only watch nepotists produced films.",2019-11-25T16:27:09.000Z,0
270,@1:1,2019-11-25T15:08:21.000Z,0
271,pagalpanti kb net pr dain gy relase date tu uper ho gi ha,2019-11-25T14:14:36.000Z,0
272,"Me & People after watching this movie in theatres.. 1:11 😂
Mujhe saare paisa chahiye abhi ke abhi",2019-11-25T14:09:26.000Z,56
273,For download new movies is here-https://youtu.be/mal9lnzgMFw,2019-11-25T12:49:01.000Z,0
274,"So Funny, So Extreme and 2x Funnies Comedy film Pagalpanti transl. Madness.",2019-11-25T12:30:03.000Z,2
275,"Loved the movie 100’times better than that 90’s Johnny lever (Akshay kumar loser)‘s houseful 4!!! Akshay is in every second movie loser benchod no star power or class what so ever !Fake
Collections !",2019-11-25T12:17:46.000Z,3
276,"After watching the trailer, I was like ""chal kya raha he ""😂even copied welcome theme",2019-11-25T12:13:22.000Z,1
277,3:01 is d best part..its going to b dammn hit,2019-11-25T11:40:55.000Z,0
278,Ek no. Ki movie h trailor P mat jana,2019-11-25T11:16:01.000Z,0
279,Jo dekhne gaya unke liye 30 seconds ka maun,2019-11-25T10:00:52.000Z,0
280,chup be halyaii😂,2019-11-25T09:57:16.000Z,0
281,Not funny,2019-11-25T09:48:14.000Z,0
282,https://youtu.be/UJUo_W5DPc0,2019-11-25T09:11:55.000Z,0
283,Sorry  movie dalo,2019-11-25T09:01:30.000Z,0
284,bahut achchhi hai movie,2019-11-25T09:01:28.000Z,0
285,Movie  salo,2019-11-25T09:01:17.000Z,0
286,"2-4 sadak chaap dialogues, 2-3 hot girls, exotic location, expensive cars, 1 or 2 talented comedy characters with losse dailogues and 2-3 hot songs/scenes. This is what Bollywood comedy is all about now these days. One will get much better dose of entertainment on YouTube channels like TVF etc. That too free of cost.",2019-11-25T06:10:11.000Z,0
287,WORTH WATCHING!!! Wayyy betr thn housefull 4.. def watch it.. altho Kriti was annoying,2019-11-25T05:32:31.000Z,0
288,Guys you should watch mardaani 2 trailer and movie rather than other films,2019-11-25T05:15:23.000Z,4
289,Loved it,2019-11-25T04:43:44.000Z,2
290,Superhitt,2019-11-25T04:43:37.000Z,1
291,Just watched this movie it was very good,2019-11-25T04:43:31.000Z,4
292,Is this movie a part of welcome series?,2019-11-25T03:50:59.000Z,0
293,😂😂😂😂😂😂,2019-11-25T02:28:06.000Z,0
294,Flop of the year,2019-11-25T02:24:29.000Z,0
295,Garbage,2019-11-25T01:08:11.000Z,0
296,100% off de de to na dekhu mein ye,2019-11-25T00:50:35.000Z,0
297,This movie needs akhsay instead of John and instead of arshad paresh rawal,2019-11-24T19:56:23.000Z,0
298,Wtf is this 😂,2019-11-24T19:54:15.000Z,0
299,Mane ye movie abi aadi raat ko dekhi ma kasam bahut hi chutiya movie hhhhhh😥😥😥😥😥🤒🤒🤒🤒,2019-11-24T19:47:04.000Z,0
300,I've never been so confused,2019-11-24T19:31:00.000Z,0
301,Yaar 3 minute ka trailer nahi jhela Gaya ...movie toh Kya hee Dekh payenge ... But still all the best to the movie ...,2019-11-24T19:13:24.000Z,0
302,Bich me to laga housefull 5 ya golmaal 5 ka koi trailer hai,2019-11-24T18:58:39.000Z,0
303,Abey aisi comedy hamlog school main chauthi main karte the.,2019-11-24T18:55:23.000Z,1
304,Movie is too good...,2019-11-24T18:18:43.000Z,0
305,Stupid flop movie,2019-11-24T17:33:04.000Z,0
306,2:44 this is how I felt about the movie! 😂,2019-11-24T17:18:35.000Z,0
307,Watched today.....gud n nice comedy movie..,2019-11-24T16:53:25.000Z,0
308,Kis Kis ko ye trailer pasand ha ?,2019-11-24T16:00:57.000Z,0
309,Wow movies,2019-11-24T15:26:02.000Z,1
310,"Chutiya picture 

Acche khase actors k naam duba rhi h yeh chutiya picture..",2019-11-24T14:59:10.000Z,2
311,This movie is oxm🤣,2019-11-24T14:36:07.000Z,0
