,comments,pub_dates,like_Counts
52,plz upload  movie lv game,2017-10-05T11:41:17.000Z,0
53,Pleaze name of this movie😚😣,2017-09-29T20:20:04.000Z,0
54,All of are prostitute.,2017-08-26T18:15:15.000Z,0
55,اخ سي,2017-08-03T09:16:35.000Z,0
56,sk nasim,2017-06-16T12:09:08.000Z,0
57,good,2017-06-05T18:36:20.000Z,0
58,Nice moving,2017-06-01T13:03:13.000Z,0
59,that skinny face girl is sooo ugly n a phsyco in the movie ugly hoe,2017-05-06T23:03:24.000Z,0
60,i want movies like this one can you help me :3,2017-04-26T17:43:00.000Z,0
61,in this trailer they have told that we can enter the game so can I.,2017-03-27T08:10:24.000Z,0
62,kiero el número de teléfono,2017-01-04T01:01:50.000Z,0
63,Happi 🍌🍌🍌🍌,2017-01-04T01:00:51.000Z,2
64,"Oh my lord! I think this movies play game like razer, lol...",2016-10-03T03:03:50.000Z,0
65,candy crush ko bhi use kr liya publicity k liye... :p adultism unlimited,2016-09-13T23:23:20.000Z,0
66,waoo,2016-09-03T11:36:34.000Z,0
67,hate this movie,2016-09-02T21:40:30.000Z,0
68,"Shockingly this movie was actually pretty interesting. I almost didn't watch it though because I was turned off the by trailer and the use of offensive language. Had they chosen to nOT use offensive language, perhaps more people would have opted to watch it. I don't understand why India is trying so hard to be western and using profanity and tossing the F word around. Every time I heard the actors say the F word it made me feel so awkward and uncomfortable because they can't even pronounce it correctly. Stop trying to be Canadian or American. You are InDiAn Cinema so stick to that. If people want to watch English movies then there are manY we can choose from Hollywood.",2016-07-31T00:22:26.000Z,6
69,What a love game wawo 👍🏼👍🏼👍🏼👍🏼👍🏼 best movie,2016-07-28T01:12:30.000Z,0
70,What? No Karan Singh Grover? I thought he loved these roles 😂,2016-07-16T00:00:29.000Z,0
71,cruel movie!! love itt,2016-07-15T00:46:36.000Z,1
72,Hate this movie,2016-07-12T12:01:51.000Z,4
73,Stupid movie,2016-07-05T04:05:41.000Z,0
74,"I luv how india keepz trying 2 keep their moviez american, nvr happen",2016-06-26T16:27:16.000Z,0
75,So Bollywood has decided to follow EVIL Hollwood & mass produce total garbage for the soul. Sad.,2016-06-19T04:23:27.000Z,0
76,Based on DANGEROUS LIASIONS.,2016-06-15T10:01:16.000Z,0
77,I love gaurav arora voice,2016-06-13T20:43:50.000Z,0
78,I miss the Bollywood movie like 3 Idiots,2016-06-03T18:40:45.000Z,6
79,Indian movies has been spoiled by US movies ..sex is not everything,2016-06-01T18:56:49.000Z,0
80,Meanwhile i just felt that there is storm coming out from this trailer *witch laughter*,2016-05-31T14:32:37.000Z,1
81,Looking at the trailer I feel its the story of Sebastian and Kathryn from Cruel Intentions!,2016-05-30T02:54:02.000Z,0
82,awesome movie really liked it,2016-05-29T18:57:55.000Z,0
83,9738330450,2016-05-27T11:41:50.000Z,0
84,I Can't Find This Game In App Store 😂😂😂😂,2016-05-26T06:32:31.000Z,5
85,9985883827 iam suresh age 24 from tirupati,2016-05-24T14:03:26.000Z,0
86,"Why so cheap ,  is the money too valuable  ?",2016-05-21T08:24:35.000Z,0
87,koi aur nhi mila basurat hero thu,2016-05-20T13:39:20.000Z,0
88,Superb movie all actors done such a wonderful job,2016-05-18T12:56:49.000Z,0
89,shame,2016-05-17T07:29:10.000Z,0
90,lol,2016-05-17T01:24:00.000Z,2
91,"Roses are red, violets are blue, you stink at acting and the other actor does too.",2016-05-16T20:52:35.000Z,30
92,"Roses are red 
But here's something new,
Violets are violet
Not fucking blue",2016-05-15T19:25:01.000Z,2
93,Btw any dumbass who is watching the trailer would be smart enough not to play this movie in the comfort of your home among respectable mom and dad or better yet children or take their beloved prayer loving God fearing wife to a movie date....lmao,2016-05-14T05:14:01.000Z,0
94,Superb movie with captivating storyline meant mainly for Adult audience although such movie will not be positively accepted by the general audience which is very typical but overall it's far more better than some Bollywood highly publicized movies starring Himesh and Emraan,2016-05-14T05:09:40.000Z,0
95,how to download this game.:/,2016-05-02T12:02:20.000Z,1
96,So nice,2016-04-27T13:31:22.000Z,0
97,the actor in this movie is more ugly then my dick :),2016-04-23T17:50:45.000Z,3
98,"original movie is better than the trailer..i bet
but its an adult movie...must watch",2016-04-22T08:25:13.000Z,0
99,beautiful,2016-04-20T10:23:53.000Z,1
100,TWO MINUTE SILENCE FOR all those PEOPLE who commented soft porn and cheap and will be first to buy tickets !! XDXDXD,2016-04-18T11:03:04.000Z,38
101,Nice interesting,2016-04-17T12:49:50.000Z,0
102,very rough,2016-04-17T06:30:29.000Z,0
103,I'm old Gregg,2016-04-16T16:18:17.000Z,0
104,fuckkng bastards there wives should get fucked and their dauggters raped then they will realise what crap they are putting out there to ruin peoples lives.,2016-04-15T16:37:57.000Z,0
105,Fu ck shitiiiiiiiiiiiiiiiiiiii Move ever,2016-04-15T15:59:19.000Z,1
106,that's cruel intentions movie's plot.....,2016-04-14T06:24:52.000Z,0
107,"good trailer,eager to see it,I think  its a good thriller",2016-04-14T02:34:12.000Z,0
108,these are the types of movies our sensor board passes and then we complaint of rapes in India.. bhatt brthrs cheap movie.. Is this the kind of education u have given to your young ones in family..,2016-04-13T09:49:23.000Z,0
109,what are they teaching kids through these explicit movies.  what parents will learn.,2016-04-12T03:02:58.000Z,4
110,this movie  copyright by  Cruel Intention movie,2016-04-11T20:08:58.000Z,0
111,nice movie,2016-04-11T17:14:54.000Z,0
112,The destruction of Bollywood has just began.Day by day porn is increasin Bollywood i bet a day will come when bollywood will produce hardcore porn flim really ashamed of bollywood that they approves this kind of flims,2016-04-11T07:31:04.000Z,0
113,"have seen film, Its not about just sex. climax is tremendous...",2016-04-11T06:40:42.000Z,88
114,"It's not about it being soft porn, it's about the actors being terrible ones",2016-04-10T17:08:30.000Z,9
115,very nice adult movie,2016-04-10T06:52:32.000Z,0
116,seems like absolute crap. -_-,2016-04-10T06:19:06.000Z,0
117,cruel intentions movie 2000,2016-04-10T05:47:27.000Z,0
118,سكى,2016-04-09T18:11:45.000Z,0
119,"Stupid movie, the whole story is given in this trailer why would some one watch the movie",2016-04-09T14:29:37.000Z,0
120,cheating ov cruel intentions!!!!,2016-04-09T12:38:53.000Z,0
121,"HAHAHAHAHA.... COPY OF HOLLYWOOD MOVIE ""THE CRUEL INTENTIONS""",2016-04-09T12:04:11.000Z,3
122,ajib si film,2016-04-09T10:38:44.000Z,0
123,"Promoting swinging couples, homosexuality and debauchery on screen. Pathetic!",2016-04-09T09:50:12.000Z,2
124,Awesome,2016-04-09T06:35:27.000Z,0
125,"why does bollywood have to make people kiss where it looks like their aim is to suck the teeth out??? 


also.. he looks like a diff version of karan singh grover. 


what a psycho woman. which woman would run around fucin randim men in name of a game. lol. oh well its just a movie.",2016-04-08T22:40:17.000Z,9
126,this film to dedigate to sunny leone,2016-04-08T19:59:21.000Z,0
127,Can we get over these pervert and stupid movies? and some stupid directors like these Bhatt brothers.,2016-04-08T19:43:50.000Z,23
128,amazing,2016-04-08T13:24:53.000Z,0
129,"Nice Bady,,, Keep it up",2016-04-08T10:53:39.000Z,0
130,#kanangill #kalyanrath Toh problem kya hai?,2016-04-07T18:36:40.000Z,0
131,"f*#king trailer Spoilt the beauty of love ,love can be dangerous .......really......huh bloody f*#king  thoughts",2016-04-07T16:38:46.000Z,0
132,So the censor board has started permitting the offensive language in Hindi movies??,2016-04-07T14:53:57.000Z,2
133,5K dislikes  hahahahahahhahah,2016-04-07T12:16:47.000Z,0
134,pakkaaa   Waist movie  bullshit    nonsense,2016-04-07T12:16:25.000Z,0
135,Seductive Game Of Love And S#x !!!! Makes anyone go crazy and in today's Life U must be smart enough to face its consequences !!!!!!,2016-04-07T12:14:45.000Z,0
136,i think this is the copy of hollywood movie 'LOVE',2016-04-07T11:18:41.000Z,0
137,haha,2016-04-06T21:37:39.000Z,1
138,"Copy of hollywood movie ""Cruel Intentions"" ... ur welcome ;)",2016-04-06T18:26:14.000Z,1
139,i love softcore porn. lol 👐 😆,2016-04-05T18:41:11.000Z,1
140,Gone are the days when we could watch a movie with the whole family! LOLZ,2016-04-04T13:53:06.000Z,4
141,Bollywood gone ......bad😩,2016-04-03T23:39:32.000Z,0
142,"I suggest you all watch ""Irreversible""  2002 film if you really like such movies with sense. Very mature(in it's original meaning)  touch given to such things. You'll definitely like. And it's cinematography 😍",2016-04-03T02:40:15.000Z,1
143,"Can't we protest(just raise a voice) over not making such movies, especially a straight away remakes of Hollywood, to the CBFC or any Industry responsible? In the end we are the people for whom such films are made and we are only going to see 'em. Why do film makers waste our bucks in such films?",2016-04-03T02:15:45.000Z,0
144,"story looks interesting, not feeling that actress though....the one with the gun",2016-04-02T21:34:43.000Z,1
145,Gulshan Kumar ki rooh tarap rahi hogi ye dekh kar...,2016-04-02T11:23:30.000Z,2
146,"Vishesh Films ""Vishesh"" No More! Sir please dont make us SQUIRM!!! We became film makers because of NAAM, DADDY and Even GANGSTER was not so bad. Please Please Please make us feel the same cinematic exhilaration as youll did earlier!",2016-04-02T10:47:33.000Z,1
147,hey i have xbox one can i play this game on my xbox 😂😂😂😂😂😂,2016-04-02T06:59:58.000Z,1
148,it isn't LOVE GAMES perhaps it sounds like F*** Games to me.. Simply these kind of movies don't suit  Bollywood Film Industry....... :(,2016-04-01T06:54:41.000Z,3
149,Will love games release worldwide hoping it release in Singapore too can't wait,2016-04-01T04:31:00.000Z,0
150,oh my god. those guyz r really crazy. horrible act! crazy crazy!,2016-04-01T03:24:52.000Z,1
151,That's one crazy ass bi*ch,2016-03-31T18:26:21.000Z,0
152,bhatt brthrs cheap innovation,2016-03-31T12:49:54.000Z,12
153,Have no idea how I landed up watching a Porn movie in Hindi language.,2016-03-31T11:37:08.000Z,49
154,Sexyyyy,2016-03-31T08:14:14.000Z,0
155,I cant believe this is the same patralekha from citylights. This old mahesh bhatt has a knack to make whores out of good girls,2016-03-31T06:14:46.000Z,0
156,What a fucking film.,2016-03-30T18:41:54.000Z,0
157,censor board is gonna censor this movie.. and then only 30 mins of the movie would be left!..lol,2016-03-30T10:10:39.000Z,0
158,me bhi akela tu bhi akeli mere paas kela tere paas...,2016-03-30T08:25:45.000Z,2
159,"Everytime I start  the game it say ""an unexpected error has occured...contact microsoft""",2016-03-29T20:22:06.000Z,0
160,uoy need to bey more sassy💏,2016-03-29T12:05:02.000Z,0
161,👌👌...,2016-03-28T20:45:49.000Z,0
162,creepy ... what is wrong with bollywood!,2016-03-28T15:07:04.000Z,3
163,i love games tooooooooooooooooooo,2016-03-28T11:38:39.000Z,0
164,i hope this games get launched on wii.. been time since i played a good game on wii..,2016-03-28T07:50:10.000Z,2
165,..,2016-03-28T05:00:08.000Z,0
166,"what is this ? is it a movie?no , it is just a porn movie ! wow how can bollywood change like this ... i loved the old bollywood movies like ddlj , vivah , etcc... because in these movies we had sawn the innocent love and the  indian lifestyle so their beautiful culture !",2016-03-26T13:22:18.000Z,0
167,"After all it's the ""fucking"" business. Bhatt's sure won't make a Rs 50 Crore movie and have a Rs 100 Crore Box Office but they surely can make a movie in Rs 5 Crore and do a Rs 50 Crore Box Office. That's a 1000%!!!",2016-03-25T11:39:46.000Z,1
168,More like F*** games😂,2016-03-25T05:56:10.000Z,0
169,Another story stolen from Hollywood movie Cruel Intentions and its pathetic Bollywood remake...,2016-03-24T15:57:25.000Z,0
170,Batt khandan is desh ko newyork bna k chhod ge,2016-03-24T14:50:57.000Z,0
171,Bhaiya Modi raj men aisi movie dekhne valon ke ache din aa gaye....,2016-03-24T14:34:54.000Z,0
172,cruel intentions movie copy,2016-03-24T10:56:38.000Z,0
173,RIP bollywood,2016-03-23T12:26:42.000Z,5
174,this is Bollywood and this is Indians ...guys chares up u going very fast ...one day will bcm rendia wish u all the best Indians,2016-03-23T12:19:05.000Z,0
175,both looking poor pranks here will hate ...,2016-03-22T19:21:46.000Z,0
176,i think love game varry hott movie...,2016-03-22T06:36:36.000Z,0
177,i think love game varry hott movie...,2016-03-22T06:36:24.000Z,0
178,i think love game varry hott movie...,2016-03-22T06:36:20.000Z,0
179,cheap actors do this type of cheap movies to get chance in industry,2016-03-21T19:16:05.000Z,12
180,Bc firse Hollywood movie ki copy kardi,2016-03-21T15:34:13.000Z,0
181,who is the actress at 0:41 second,2016-03-21T15:25:11.000Z,0
182,lucky  dog vikram bhatt  -chooses a hot  wide hip babe in industry  -goes on a holiday with her( shooting outdoors)   and  comes back after enjoying and also brings  a crap film  ------does this again and again,2016-03-21T15:01:12.000Z,1
183,Roses are red... violets are blue..  better have sex... or your balls will be blue ;),2016-03-21T09:57:34.000Z,30
184,fuckig on from you tube,2016-03-21T06:20:24.000Z,0
185,woo i  love this movie.,2016-03-20T21:39:59.000Z,0
186,3rd class actors,2016-03-20T17:23:27.000Z,1
187,"oh not again same crap? these fellas call themselves as a ""creators"" or ""visionaries"".

pathetic movie, pathetic game and over the top acting. like does this guys even look at their ""final product"" before launching it?",2016-03-20T16:03:48.000Z,3
188,baler movie,2016-03-19T10:36:08.000Z,0
189,"A Challange From PAKISTANI RAW ARTIST..
I BET u will Love my Songs* listen them once * if u hav EVER LOVED Some1....
DullaRy....more than lovers",2016-03-18T23:23:26.000Z,0
190,"I BET u will Love my Songs* listen them once * if u hav EVER LOVED Some1....
DullaRy....more than lovers",2016-03-18T23:21:59.000Z,0
191,I loved the concept.... but the lead pair acting just sucks.... their eyes and voice lacks sensuality and intensity,2016-03-18T20:59:49.000Z,0
192,"Most Adventure And One of The Best Hunting Game...Must Try It.
Lion Hunting Sniper Hunting 3D...
Free Download For Android Mobile...  Click here ..
https://play.google.com/store/apps/details?id=com.qc.lion.hunting
 #hunting #Shooting #free #game #freedownload #mobile #action #adventure #forest  #lionhunting #glu #gameloft #easports",2016-03-18T16:26:03.000Z,0
193,"JOB...JOB...JOB...
Without any investment
bina koi investment kare
आइए digital india से जुड़िए

अपने Andriod mobile से 

अब RS 15000-50000/महीना कमायें.

बस आपको Advertising करना है.

और कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी...

बस आप इस whatsApp no.7206289706पर ""JOIN"" लिख कर send कीजिए.",2016-03-18T03:23:14.000Z,0
194,these fucking lol person don't know the abc of movie making lolx,2016-03-18T03:10:20.000Z,0
195,"Hey guys check out this awesome app-
https://play.google.com/store/apps/details?id=com.squadv2",2016-03-17T16:54:10.000Z,0
196,is this film copy of cruel intentions Hollywood ???,2016-03-17T13:36:11.000Z,0
197,1:45 OMG ... first indian threesome in bollywood,2016-03-17T10:03:23.000Z,0
198,To be honest I kinda liked hearing the F word from her ;),2016-03-16T16:23:11.000Z,5
199,It ain't an adult movie is it ?,2016-03-16T10:40:06.000Z,0
200,Mujhe to ye soch kr afsos ho raha hai jb Is movie Ko In heroine's ke ghr wale dekhengy to How Shame they will feel An Strange Guy Is Kissing Her Daughter And The Whole world Is Watching,2016-03-12T09:46:14.000Z,0
201,Is there a site where I can download this game?,2016-03-11T18:16:28.000Z,0
202,this guy resembles karan singh grover..,2016-03-10T15:20:43.000Z,27
203,"I hve core two duo e7500 , 8 gb ram , Nvidia geforce gtx 750. Will it run",2016-03-10T12:11:53.000Z,0
204,"are these two new comers 
if they are, i wish them all the best luck in Bollywood 
hope they achieve great stardom",2016-03-10T07:18:50.000Z,0
205,i want to play this game on mac,2016-03-10T04:47:53.000Z,2
206,"Most cringe worthy film of the year?
Probably.",2016-03-08T22:20:36.000Z,73
207,Dont see the trailer in porn way....this movie looking interesting by story...support newcomers....,2016-03-08T18:44:34.000Z,0
208,this is what Bollywood now a days.even a common man can direct a movie now a days.just try to develop some new stories,2016-03-08T15:51:12.000Z,0
209,Check my channel out for the funniest dubsmashes ! Click on my channel !,2016-03-08T11:18:03.000Z,0
210,I prefer Mario Games...,2016-03-08T10:36:58.000Z,0
211,I can't find this game on play store :/,2016-03-08T10:18:23.000Z,0
212,awesome,2016-03-08T05:12:22.000Z,0
213,Does this game have cheat codes?;),2016-03-08T05:05:06.000Z,0
214,Nice,2016-03-08T04:55:47.000Z,0
215,again the darker side of the Bollywood!,2016-03-08T04:32:28.000Z,21
216,او.محلون.كى.رانى,2016-03-08T04:05:43.000Z,0
217,lun mara ....ab har koi haramda ho gia hy....india walo ...lagta bass maa ka sex bhai ka sex...maa bhai se...baap beti se sex....b dekha do...saloo ...ap log to aram se dekh lete ...kyn ap padaishi kanjer...,2016-03-07T23:06:51.000Z,0
218,ohh,2016-03-07T22:41:11.000Z,0
219,nic movie,2016-03-07T20:24:12.000Z,0
220,Such a nice family movie!,2016-03-07T19:45:44.000Z,152
221,check it out,2016-03-07T18:00:25.000Z,0
222,the girl was hot.,2016-03-07T17:53:07.000Z,0
223,"Watch transformers,pursuit of happy ness,inception and learn something",2016-03-07T17:51:31.000Z,0
224,waiting,2016-03-07T17:46:03.000Z,0
225,only the second girl was good!,2016-03-07T17:29:06.000Z,0
226,,2016-03-07T17:23:59.000Z,0
227,teliggumovies movies alĺuďugharu,2016-03-07T17:09:56.000Z,0
228,i think this is true... sex is dangers but love is more than sex,2016-03-07T16:04:44.000Z,1
229,cool video...........i can't to watch full movie,2016-03-07T15:00:35.000Z,0
230,dd,2016-03-07T14:40:24.000Z,0
231,roses r red..epic😂😂bc,2016-03-07T14:18:28.000Z,0
232,"why Bollywood has nothing to do else making movies on love triangle with P#rn twist.. They don't get what people  want to watch. If a person is spending his time n money then he should be watching something sensible not ""Ghisa Pita"" Love Triangle Concept",2016-03-07T13:21:25.000Z,0
233,is this movie lifted ?,2016-03-07T13:00:42.000Z,0
234,💝💕💕💕❤️❤️✡✡✡⛎⛎⛎⛎⛎⛎♍️♍️⛎🕎♈️⛎✡🔯🔯🔯✡🔯🔯🔯✡☸💕💞💓🅰㊙️🈲🕎☮💟💝💘.,2016-03-07T11:44:26.000Z,0
235,what change of mannerism for PATRALEKHA ?FROM CITY LIGHTS TO LOVE GAMER .. TOO HOT TO HANDLE ..,2016-03-07T10:11:10.000Z,2
236,Direct X 14 Required 😂😅,2016-03-07T09:51:35.000Z,0
237,subscribe my channel for art related priblems,2016-03-07T09:30:16.000Z,0
238,"omg wtf😂😂😂 I m actually laughing. God that guy is ugly...atleast get a stud looking guy fr such a ""role"". and the plot is so totally lifted.",2016-03-07T08:24:59.000Z,0
239,Is Game Kaa Line De Do Koi 😁,2016-03-07T07:28:58.000Z,0
240,"terrible acting , but the concept is new",2016-03-07T07:08:48.000Z,1
241,"After making this movie, Mahesh Butt and Mukesh Butt slept together in a chair.",2016-03-07T07:01:32.000Z,2
242,hopeless...nothing new,2016-03-07T06:42:52.000Z,0
243,"Arey ye game mere snakes wale nokia mein chalega kya?
E7 ki memory full hai... :P",2016-03-07T06:19:05.000Z,14
244,"Ik
  ",2016-03-07T06:12:07.000Z,0
245,this shows where india is going,2016-03-06T23:28:19.000Z,0
246,What the heck is the last line....I WIN THIS LOVE GAME YOU WILL REMAIN MY F*** BUDDY...hHAHAHAA,2016-03-06T22:31:32.000Z,2
247,جنس فرنسى,2016-03-06T22:18:11.000Z,0
248,pathetic and boring. get a new scriptwriter and write some engaging films,2016-03-06T21:47:13.000Z,0
249,"There is something terribly wrong with bollywood movies. It is disgusting to hear the kind of language they use now a days, it won't make you advanced.",2016-03-06T21:42:45.000Z,0
250,"R.I.P Bollywood ""_"" 
Thus movies like Sultan Neerja Dangal Fan can only save it now",2016-03-06T21:29:30.000Z,11
251,😠,2016-03-06T20:13:45.000Z,0
252,make sure this doesn't eat up too much ram.. my phn has already become slow.,2016-03-06T19:58:08.000Z,0
253,worst trailer on youtube,2016-03-06T19:57:24.000Z,0
254,This was just...awful !!,2016-03-06T19:54:31.000Z,0
255,"@T-series this is a inspired from cruel intentions triology 
y to copy Hollywood when u can create something new!?",2016-03-06T19:43:07.000Z,0
256,hutiyapa,2016-03-06T19:39:53.000Z,0
257,looks third class,2016-03-06T19:14:05.000Z,0
258,When will u release the gameplay trailer?,2016-03-06T19:13:25.000Z,0
259,heights of bad acting,2016-03-06T19:10:23.000Z,0
260,Copy of Cruel Intentions!,2016-03-06T18:55:55.000Z,0
261,so basically its CRUEL INTENTIONS with bollywood masala,2016-03-06T18:37:47.000Z,0
262,cruel intentions,2016-03-06T18:34:09.000Z,0
263,21+ movie lol so offensive dialogues,2016-03-06T18:20:24.000Z,0
264,horrible acting,2016-03-06T18:12:39.000Z,13
265,I was waiting for a good comedy film to come and here it is!,2016-03-06T18:00:24.000Z,5
266,"I hope this game doesn't get a PS4 and XBox port. 
#PCMasterRace",2016-03-06T17:59:34.000Z,0
267,"agar b grade certificate mile to movie theek h
bt agar A ke saath aati h
to WHAT THE HELL IT IS.",2016-03-06T17:51:11.000Z,0
268,if u have more money spend in something meaningful..nt in this useless,2016-03-06T17:16:45.000Z,0
269,Good,2016-03-06T17:02:25.000Z,0
270,saxcvild,2016-03-06T16:44:09.000Z,0
271,,2016-03-06T16:39:28.000Z,0
272,"Roses are red, violets are blue, s3x can be dangerous but love can be too
Catch your breath for a second because we are presenting you the most thrilling game of the year: Love Games official trailer.",2016-03-06T16:08:43.000Z,0
273,ok! friends with benefits can have side affects too -_- :p,2016-03-06T16:03:31.000Z,1
274,looks lyk cruel intentions in a totally different perspective,2016-03-06T15:58:51.000Z,0
275,Is this year 2000 ???,2016-03-06T15:26:16.000Z,0
276,lol indian romance,2016-03-06T15:24:35.000Z,0
277,Why they speaking english? speak your own language,2016-03-06T15:23:57.000Z,0
278,hahaha such a fucking rip offf....cruel intentionsXD,2016-03-06T15:21:17.000Z,0
279,Lol hega yeto eshme new kya he yaar!?? bullshit....,2016-03-06T15:08:52.000Z,0
280,upload soon full movie without cutting,2016-03-06T14:52:39.000Z,0
281,6K likes are from those who do not know what pornhub is,2016-03-06T14:36:25.000Z,14
282,مقرفين,2016-03-06T14:28:50.000Z,0
283,lesbian alert at 1:45,2016-03-06T14:17:43.000Z,0
284,cheap cast,2016-03-06T14:16:55.000Z,0
285,its cool bollywood is geting bold these days,2016-03-06T13:36:52.000Z,0
286,Indians have lost all dignity and respect what's all this women and men having 3 some no shame at all disgusting if u need to watch movies like this Dnt need Bollywood Hollywood make better movies involving sex,2016-03-06T13:09:42.000Z,0
287,Does anyone knows Minimum Specs to run this game???,2016-03-06T12:03:13.000Z,0
288,zebra lounge :D,2016-03-06T11:03:03.000Z,0
289,Cruel Intentions,2016-03-06T11:00:32.000Z,0
290,there is already hollywood movie with this same story,2016-03-06T10:49:38.000Z,0
291,Such a stupid story & I guaranteed that it'll be a rediculous movie too...,2016-03-06T10:40:23.000Z,0
292,I don't need anything else but your eyes to seduce me. Gaurav arora you have the best eyes in the business .. I want to drown in them .. so seductive ..absolutely insatiable ..,2016-03-06T10:40:22.000Z,0
293,sensual kissing scence,2016-03-06T10:39:27.000Z,0
294,fucking intense,2016-03-06T10:37:50.000Z,0
295,boring bkwas cutiyapa,2016-03-06T09:41:24.000Z,0
296,will do better their,2016-03-06T09:40:34.000Z,0
297,isn't the guy looks like milind suman and Girl looks like Penelope Cruz,2016-03-06T09:36:37.000Z,0
298,Cruel Intentions😑,2016-03-06T09:21:38.000Z,0
299,Story quite similar to the movie cruel intentions,2016-03-06T09:04:43.000Z,0
300,grazie,2016-03-06T09:01:28.000Z,0
301,I love indian,2016-03-06T07:55:44.000Z,0
302,"You should ban all mahesh Bhatt or Mukesh Bhatt movie, simply you will drain your money",2016-03-06T07:53:13.000Z,0
303,JUst love such movies!!,2016-03-06T07:52:42.000Z,0
304,Indian fifty shades,2016-03-06T07:31:30.000Z,0
305,:'D :'D I have to see this for the girls atleast..,2016-03-06T07:24:23.000Z,0
306,IS THIS A COPY OF CRUEL INTENTIONS ???,2016-03-06T07:22:38.000Z,0
307,srilanka,2016-03-06T07:18:39.000Z,0
308,Bollywood version of cruel intentions:),2016-03-06T06:42:46.000Z,0
309,full video on brazzers,2016-03-06T06:12:38.000Z,9
